sex,cause,age,val,upper,lower
Female,Mental disorders,94,5469.077883656148,6807.442764178127,4544.071766617901
Female,Mental disorders,95,5473.439323969328,6875.565686486555,4497.396733136983
Female,Mental disorders,96,5480.013832804041,6946.775044914486,4440.584807331071
Female,Mental disorders,97,5489.07169423505,7020.845523381231,4378.55894366211
Female,Mental disorders,98,5489.07169423505,7020.845523381231,4378.55894366211
Female,Mental disorders,99,5489.07169423505,7020.845523381231,4378.55894366211
Female,Mental disorders,100,5489.07169423505,7020.845523381231,4378.55894366211
Female,Musculoskeletal disorders,0,0.0,0.0,0.0
Female,Musculoskeletal disorders,1,0.0,0.0,0.0
Female,Musculoskeletal disorders,2,0.0,0.0,0.0
Female,Musculoskeletal disorders,3,0.0,0.0,0.0
Female,Musculoskeletal disorders,4,81.61290577867598,102.8915582756921,63.063156626531935
Female,Musculoskeletal disorders,5,287.3233339957668,362.37139913481894,222.20462860082682
Female,Musculoskeletal disorders,6,558.4388509728667,704.6472716254564,432.3524190649333
Female,Musculoskeletal disorders,7,836.2670230315699,1055.92692479568,648.4345311609
Female,Musculoskeletal disorders,8,1145.6667166423356,1450.1998327157933,891.2527782970417
Female,Musculoskeletal disorders,9,1522.2681377146307,1932.5794278781977,1188.6117814078261
Female,Musculoskeletal disorders,10,1923.5358617285622,2445.959396964117,1505.9437549245308
Female,Musculoskeletal disorders,11,2306.9344641642365,2933.2334266547728,1808.6809132784329
Female,Musculoskeletal disorders,12,2629.92852050176,3337.29520363139,2062.25547090081
Female,Musculoskeletal disorders,13,2893.39796121403,3658.970763104261,2268.7486744382213
Female,Musculoskeletal disorders,14,3131.550513102551,3945.28216189904,2456.1051827804445
Female,Musculoskeletal disorders,15,3351.842446140342,4208.417119119995,2628.552328723581
Female,Musculoskeletal disorders,16,3561.730030300419,4460.563353871388,2790.3174450637352
Female,Musculoskeletal disorders,17,3768.6695355558,4713.90858525749,2945.62786459701
Female,Musculoskeletal disorders,18,3970.281119738337,4966.71322300996,3091.72226348895
Female,Musculoskeletal disorders,19,4161.125742638261,5210.589062987467,3225.3477492605452
Female,Musculoskeletal disorders,20,4344.070877166149,5447.750903484779,3349.9943017410706
Female,Musculoskeletal disorders,21,4521.983996232588,5680.4135427966685,3469.1519007597994
Female,Musculoskeletal disorders,22,4697.732572748158,5910.791779217908,3586.310526146006
Female,Musculoskeletal disorders,23,4874.18407962344,6141.100411043267,3704.9601577289627
Female,Musculoskeletal disorders,24,5054.205989769018,6373.5542365675155,3828.5907753379456
Female,Musculoskeletal disorders,25,5240.665776095472,6610.3680540854275,3960.692358802227
Female,Musculoskeletal disorders,26,5436.4309115133865,6853.756661891771,4104.7548879510805
Female,Musculoskeletal disorders,27,5644.36886893334,7105.934858281319,4264.26834261378
Female,Musculoskeletal disorders,28,5868.823278617641,7364.589203776766,4448.34856883713
Female,Musculoskeletal disorders,29,6108.443865126198,7627.904290447732,4657.699145887184
Female,Musculoskeletal disorders,30,6357.557242816003,7898.8419639093745,4883.191653422085
Female,Musculoskeletal disorders,31,6610.490026044047,8180.364069776851,5115.697671099979
Female,Musculoskeletal disorders,32,6861.56882916732,8475.43245366532,5346.08877857901
Female,Musculoskeletal disorders,33,7114.521697784702,8802.286282796218,5578.785111869751
Female,Musculoskeletal disorders,34,7373.169844894923,9160.31753263244,5820.063220025635
Female,Musculoskeletal disorders,35,7631.9796359547445,9524.217261151342,6063.579302269104
Female,Musculoskeletal disorders,36,7885.417436420933,9868.676526330279,6302.989557822592
Female,Musculoskeletal disorders,37,8127.94961175025,10168.38638614661,6531.95018590854
Female,Musculoskeletal disorders,38,8357.506533964628,10422.075421636726,6751.28304542538
Female,Musculoskeletal disorders,39,8578.257158458538,10651.374695709232,6965.600104368331
Female,Musculoskeletal disorders,40,8794.025725747559,10865.328989149803,7174.242725605011
Female,Musculoskeletal disorders,41,9008.63647634726,11072.98308274411,7376.552272003041
Female,Musculoskeletal disorders,42,9225.91365077322,11283.38175727783,7571.870106430039
Female,Musculoskeletal disorders,43,9449.082959191735,11489.816714700912,7767.820977132865
Female,Musculoskeletal disorders,44,9675.595063792493,11686.37480148072,7965.322400572553
Female,Musculoskeletal disorders,45,9900.611633126135,11883.293515179048,8153.654891937998
Female,Musculoskeletal disorders,46,10119.294335743314,12090.810353357687,8322.098966418089
Female,Musculoskeletal disorders,47,10326.80484019468,12319.16281357843,8459.93513920171
Female,Musculoskeletal disorders,48,10526.865876720722,12602.404003575593,8563.53108486018
Female,Musculoskeletal disorders,49,10723.36068035631,12936.559938341166,8645.857530508521
Female,Musculoskeletal disorders,50,10911.691676843666,13274.827476323455,8721.099570151198
Female,Musculoskeletal disorders,51,11087.261291925,13570.403475970757,8803.442297792673
Female,Musculoskeletal disorders,52,11245.47195134253,13776.48479573138,8907.07080743741
Female,Musculoskeletal disorders,53,11385.887041953898,13908.038279242039,9057.486981537657
Female,Musculoskeletal disorders,54,11513.899009269622,14015.696817428765,9251.078533629789
Female,Musculoskeletal disorders,55,11633.65386701124,14106.156339673851,9458.359304344469
Female,Musculoskeletal disorders,56,11749.297628900284,14186.112775359581,9649.843134312368
Female,Musculoskeletal disorders,57,11864.97630865828,14262.26205386824,9796.04386416415
Female,Musculoskeletal disorders,58,11976.91901188136,14327.579969501041,9898.309437169719
Female,Musculoskeletal disorders,59,12082.504166197352,14379.05401185565,9983.085081685029
Female,Musculoskeletal disorders,60,12187.60176837533,14429.39765325902,10058.530565969808
Female,Musculoskeletal disorders,61,12298.081815184378,14491.324366038118,10132.80565828379
Female,Musculoskeletal disorders,62,12419.81430339357,14577.547622519902,10214.070126886709
Female,Musculoskeletal disorders,63,12556.803682312931,14749.200547911589,10300.508700704951
Female,Musculoskeletal disorders,64,12706.590481741703,15024.429708933667,10386.756819655186
Female,Musculoskeletal disorders,65,12865.348819182778,15351.468740183005,10475.650318482569
Female,Musculoskeletal disorders,66,13029.25281213906,15678.551276256467,10570.025031932251
Female,Musculoskeletal disorders,67,13194.47657811345,15953.91095175092,10672.71679474939
Female,Musculoskeletal disorders,68,13391.124061166713,16206.986746959528,10809.662040011297
Female,Musculoskeletal disorders,69,13622.003664111138,16474.616377585688,10980.334806706162
Female,Musculoskeletal disorders,70,13842.346192576922,16716.131581341626,11147.877338445442
Female,Musculoskeletal disorders,71,14007.382452194253,16890.864095939563,11275.431878840604
Female,Musculoskeletal disorders,72,14072.34324859332,16958.14565909171,11326.14067150311
Female,Musculoskeletal disorders,73,14063.478635839903,16952.471042125653,11324.988217963868
Female,Musculoskeletal disorders,74,14039.37116693684,16936.581998828082,11321.590729127052
Female,Musculoskeletal disorders,75,14003.750395919917,16912.1807405999,11316.03801266402
Female,Musculoskeletal disorders,76,13960.345876824922,16880.969478842002,11308.41987624613
Female,Musculoskeletal disorders,77,13912.88716368764,16844.6504249553,11298.826127544738
Female,Musculoskeletal disorders,78,13852.332750026071,16783.848177879772,11231.163545669922
Female,Musculoskeletal disorders,79,13769.314108052484,16683.69166270008,11077.69180361631
Female,Musculoskeletal disorders,80,13667.070259844055,16552.63958003417,10881.03004988209
Female,Musculoskeletal disorders,81,13548.840227477967,16399.150630499964,10683.797432965457
Female,Musculoskeletal disorders,82,13417.8630330314,16231.6835147154,10528.6131013646
Female,Musculoskeletal disorders,83,13259.15973777318,16027.055051077528,10423.827312626105
Female,Musculoskeletal disorders,84,13061.573210199333,15766.545284354188,10338.556589233334
Female,Musculoskeletal disorders,85,12834.075183227842,15465.307754719477,10256.569477089643
Female,Musculoskeletal disorders,86,12585.63738977669,15138.4960023475,10161.634522098391
Female,Musculoskeletal disorders,87,12325.23156276386,14801.26356741236,10037.520270162931
Female,Musculoskeletal disorders,88,12034.275148612745,14414.87965592362,9851.399614881686
Female,Musculoskeletal disorders,89,11702.148823070966,13964.75683908137,9597.990195494114
Female,Musculoskeletal disorders,90,11349.76916304285,13502.2637048455,9302.377676365157
Female,Musculoskeletal disorders,91,10998.05274543273,13078.768841175899,8989.647721859745
Female,Musculoskeletal disorders,92,10667.91614714493,12745.640836032451,8684.88599634281
Female,Musculoskeletal disorders,93,10358.777287022098,12482.888778568542,8387.013386237626
Female,Musculoskeletal disorders,94,10056.276008206092,12241.98772144428,8078.535319888957
Female,Musculoskeletal disorders,95,9760.661774050062,12031.505197879645,7759.91427454397
Female,Musculoskeletal disorders,96,9472.184047907165,11860.008741094614,7431.612727449835
Female,Musculoskeletal disorders,97,9191.092293130549,11736.06588430917,7094.09315585372
Female,Musculoskeletal disorders,98,9191.09229313055,11736.06588430917,7094.09315585372
Female,Musculoskeletal disorders,99,9191.09229313055,11736.06588430917,7094.09315585372
Female,Musculoskeletal disorders,100,9191.09229313055,11736.06588430917,7094.09315585372
Female,Neoplasms,0,1006.90095139592,1311.37416381708,769.54047436453
Female,Neoplasms,1,987.1921711715804,1272.3131386476375,760.7346855578317
Female,Neoplasms,2,942.2476568882752,1196.0797839530471,733.6212393042026
Female,Neoplasms,3,890.3542081847,1123.10963899635,697.47313858111
Female,Neoplasms,4,815.8618650087526,1042.7907416837643,634.4342064423146
Female,Neoplasms,5,723.4758702574019,957.7540582439709,546.034522346922
Female,Neoplasms,6,644.2334331853326,888.7579198152621,465.71487536396603
Female,Neoplasms,7,609.17176304723,856.56065753593,426.91605456248
Female,Neoplasms,8,606.8210685543099,850.3389663432703,420.6838490896394
Female,Neoplasms,9,605.0125158984507,845.4498222105694,415.7885734848794
Female,Neoplasms,10,603.7347505553303,841.9219778301051,412.25780490562266
Female,Neoplasms,11,602.9764180006273,839.784185894156,410.119120509292
Female,Neoplasms,12,602.7261637100199,839.065199095,409.40009745331
Female,Neoplasms,13,622.7110801096134,868.0791773003974,422.09012628927104
Female,Neoplasms,14,675.2239622772667,944.4233375532383,455.5508737363866
Female,Neoplasms,15,749.1020096662893,1052.0510183084955,502.8683312035057
Female,Neoplasms,16,833.1824217299906,1174.9155580211418,557.1284900994772
Female,Neoplasms,17,916.30239792168,1296.97029514615,611.41734183315
Female,Neoplasms,18,1000.5922310720301,1425.1116119925523,666.6699947654179
Female,Neoplasms,19,1094.910101693924,1574.3033920692185,728.2774195950824
Female,Neoplasms,20,1198.1850407639865,1740.6002256308789,796.0094012378537
Female,Neoplasms,21,1309.3460792588426,1920.0567029322629,869.6357246094421
Female,Neoplasms,22,1427.3222481551172,2108.7274142280994,948.9261746255581
Female,Neoplasms,23,1551.0425784294362,2302.6669497731195,1033.650536201912
Female,Neoplasms,24,1679.4361010584237,2497.929899822052,1123.5785942542136
Female,Neoplasms,25,1811.431847018705,2690.570854629626,1218.4801336981736
Female,Neoplasms,26,1945.9588472869054,2876.644404450572,1318.1249394495023
Female,Neoplasms,27,2081.9461328396496,3052.20513953962,1422.28279642391
Female,Neoplasms,28,2224.7971289060233,3214.6402783929816,1546.2587043881026
Female,Neoplasms,29,2378.426527697272,3369.5439094015182,1694.9290980594767
Female,Neoplasms,30,2539.5302606632617,3525.2809276619278,1852.4209147797785
Female,Neoplasms,31,2704.8042592538554,3690.2162282709123,2002.861091890754
Female,Neoplasms,32,2870.94445491892,3872.71470632517,2130.37656673415
Female,Neoplasms,33,3039.1806491070192,4089.3194466629793,2229.2977488432966
Female,Neoplasms,34,3211.872391073692,4337.131707378713,2312.4148392905195
Female,Neoplasms,35,3387.4102339792666,4595.353643453216,2391.544462726052
Female,Neoplasms,36,3564.1847309840696,4843.187409867334,2478.503243800131
Female,Neoplasms,37,3740.5864352484305,5059.83516160191,2585.10780716299
Female,Neoplasms,38,3916.793387910297,5234.733764366406,2735.5280443279457
Female,Neoplasms,39,4093.885671754078,5384.420177236171,2927.5133474697104
Female,Neoplasms,40,4271.606902409791,5528.746695240889,3133.249592230616
Female,Neoplasms,41,4449.700695507452,5687.565613410234,3324.922654252992
Female,Neoplasms,42,4627.9106666770795,5880.729226773889,3474.71840917917
Female,Neoplasms,43,4804.036803066254,6151.515861497357,3577.3396158248165
Female,Neoplasms,44,4978.251193476995,6496.69083524931,3657.090737542391
Female,Neoplasms,45,5153.855606020984,6866.336930314183,3730.560206779408
Female,Neoplasms,46,5334.1518088099,7210.536928976408,3814.3364559833853
Female,Neoplasms,47,5522.44156995542,7479.37361352042,3925.00791760184
Female,Neoplasms,48,5719.594094676336,7665.337886561376,4095.950769771509
Female,Neoplasms,49,5923.918339769728,7812.12791692921,4328.529312705189
Female,Neoplasms,50,6134.875700714714,7946.6373862305145,4591.314161964483
Female,Neoplasms,51,6351.927572990412,8095.759976071887,4852.875933110996
Female,Neoplasms,52,6574.53535207594,8286.38936805992,5081.7852417063295
Female,Neoplasms,53,6803.295743843454,8560.1655384205,5269.6343290550485
Female,Neoplasms,54,7039.014921072129,8912.723507003542,5438.689212522251
Female,Neoplasms,55,7281.468479601608,9301.949520851693,5603.53117176035
Female,Neoplasms,56,7530.432015271534,9685.729827007588,5778.741486421753
Female,Neoplasms,57,7785.68112392155,10021.95067251388,5978.90143615887
Female,Neoplasms,58,8049.532399564852,10294.67126607874,6223.396273618239
Female,Neoplasms,59,8322.59325058757,10534.365063052492,6506.606908942376
Female,Neoplasms,60,8602.075494388751,10768.539680441001,6805.608108027662
Female,Neoplasms,61,8885.190948367446,11024.702735250123,7097.474636770474
Female,Neoplasms,62,9169.1514299227,11330.36184448572,7359.28126106719
Female,Neoplasms,63,9462.029138641896,11748.157137029522,7590.972641252355
Female,Neoplasms,64,9765.75057027933,12272.955607416512,7809.576121213409
Female,Neoplasms,65,10068.308986484419,12830.605171132442,8017.790492176079
Female,Neoplasms,66,10357.69764890659,13346.953743663058,8218.314545366087
Female,Neoplasms,67,10621.90981919526,13747.849240494108,8413.847072009161
Female,Neoplasms,68,10861.746385625556,14067.896002189711,8601.910014235902
Female,Neoplasms,69,11087.422438496718,14373.329567072942,8781.210056772574
Female,Neoplasms,70,11301.052542494312,14637.444647267976,8956.223104738394
Female,Neoplasms,71,11504.751262303918,14833.535954898989,9131.425063252578
Female,Neoplasms,72,11700.63316261111,14934.89820209016,9311.29183743434
Female,Neoplasms,73,11894.387059425135,14970.114508836852,9499.887376635525
Female,Neoplasms,74,12085.494416788399,14991.414817434286,9694.268040279769
Female,Neoplasms,75,12266.758771436216,15007.564073456424,9888.398348593979
Female,Neoplasms,76,12430.983660103888,15027.32722247723,10076.242821805059
Female,Neoplasms,77,12570.97261952673,15059.469210070669,10251.76598013992
Female,Neoplasms,78,12688.173206757716,15148.195076046228,10420.1158289783
Female,Neoplasms,79,12791.625416436707,15300.113876326186,10586.140235313725
Female,Neoplasms,80,12885.521441679355,15467.596580653686,10743.353511793786
Female,Neoplasms,81,12974.0534756013,15603.014158771879,10885.26997106607
Female,Neoplasms,82,13061.41371131819,15658.73758042391,11005.40392577817
Female,Neoplasms,83,13159.48325577319,15634.868913784627,11117.114259054635
Female,Neoplasms,84,13265.831507534494,15577.951324106338,11228.645118023138
Female,Neoplasms,85,13363.183097155288,15510.01742674838,11325.838711335933
Female,Neoplasms,86,13434.26265518876,15453.099837070093,11394.537247645289
Female,Neoplasms,87,13461.7948121881,15429.23117043081,11420.58293560346
Female,Neoplasms,88,13456.919677683385,15434.810770837412,11392.907708064833
Female,Neoplasms,89,13444.363171780184,15450.546752165392,11323.416727807467
Female,Neoplasms,90,13427.228640894904,15474.934884577015,11232.412048369128
Female,Neoplasms,91,13408.61943144396,15506.470938234545,11140.195723287585
Female,Neoplasms,92,13391.63888984376,15543.65068330024,11067.0698061006
Female,Neoplasms,93,13376.234558565806,15611.143178674722,11011.75721783119
Female,Neoplasms,94,13360.300070335945,15727.57200060739,10959.811056851566
Female,Neoplasms,95,13343.857906952102,15882.3646952837,10911.778642723291
Female,Neoplasms,96,13326.930550212206,16064.948808889103,10868.207295007935
Female,Neoplasms,97,13309.540481914191,16264.751887609045,10829.64433326706
Female,Neoplasms,98,13309.54048191419,16264.751887609047,10829.64433326706
Female,Neoplasms,99,13309.54048191419,16264.751887609047,10829.64433326706
Female,Neoplasms,100,13309.54048191419,16264.751887609047,10829.64433326706
Female,Neurological disorders,0,50.878306543019995,80.03934403356,29.969384892620003
Female,Neurological disorders,1,48.603351669395835,79.562422881742,27.742639584516482
Female,Neurological disorders,2,46.51486850672448,79.12459362761399,25.698414383634564
Female,Neurological disorders,3,46.2165137692,79.06204659131,25.40638221208
Female,Neurological disorders,4,1361.4677280218964,1941.7663813916758,904.5403233480513
Female,Neurological disorders,5,4459.09706681876,6298.080439909776,2994.7626613554844
Female,Neurological disorders,6,8066.918074217955,11300.305803321107,5475.304168133658
Female,Neurological disorders,7,10912.74429427764,15100.74405280118,7525.39561558185
Female,Neurological disorders,8,13055.791625267177,17759.86925871539,9212.52301501575
Female,Neurological disorders,9,15214.872685404132,20364.511662974553,10977.826698930461
Female,Neurological disorders,10,17107.196098668977,22606.507104072312,12561.018920994382
Female,Neurological disorders,11,18449.97048904221,24177.691420502306,13701.811934875908
Female,Neurological disorders,12,18960.40448050429,24769.90045075816,14139.91799424344
Female,Neurological disorders,13,18766.687345211976,24586.580372185144,13951.894547119888
Female,Neurological disorders,14,18304.746484130315,24149.432492511027,13498.79840069161
Female,Neurological disorders,15,17753.397714452196,23627.67534580321,12947.090847372181
Female,Neurological disorders,16,17291.45685337053,23190.527466129097,12463.233179575178
Female,Neurological disorders,17,17097.73971807822,23007.20738755608,12213.68668971417
Female,Neurological disorders,18,17108.728416415226,23010.079704705186,12144.682269824716
Female,Neurological disorders,19,17139.38171427686,23018.681582815097,12089.675156450372
Female,Neurological disorders,20,17186.23041593906,23032.990411879735,12045.963158766717
Female,Neurological disorders,21,17245.805325677746,23052.98358189299,12010.844085949326
Female,Neurological disorders,22,17314.63724776886,23078.63848284878,11981.615747173779
Female,Neurological disorders,23,17389.256986488326,23109.93250474101,11955.575951615649
Female,Neurological disorders,24,17466.19534611208,23146.84303756359,11930.022508450513
Female,Neurological disorders,25,17541.983130916047,23189.347471310422,11902.253226853949
Female,Neurological disorders,26,17613.15114517616,23237.423195975418,11869.565916001531
Female,Neurological disorders,27,17676.23019316836,23291.04760155248,11829.25838506884
Female,Neurological disorders,28,17743.380990447185,23466.36164551107,11783.519937249823
Female,Neurological disorders,29,17819.80908194818,23802.867847562276,11735.634053028116
Female,Neurological disorders,30,17891.612516018755,24185.58594106243,11684.539807513838
Female,Neurological disorders,31,17944.889341006332,24499.535659367866,11629.176275817099
Female,Neurological disorders,32,17965.73760525832,24629.73673583494,11568.48253304801
Female,Neurological disorders,33,17897.012387460938,24509.674444682165,11493.948353703048
Female,Neurological disorders,34,17717.583935852042,24200.068731398296,11404.96497468135
Female,Neurological disorders,35,17467.573053106535,23776.79133624498,11312.323664697033
Female,Neurological disorders,36,17187.100541899294,23315.71399948389,11226.815692464212
Female,Neurological disorders,37,16916.28720490522,22892.70846137669,11159.232326697
Female,Neurological disorders,38,16621.930931964835,22451.74244571698,11114.53732893269
Female,Neurological disorders,39,16272.917699096393,21940.99730291638,11082.887776183667
Female,Neurological disorders,40,15912.500438241372,21442.665213163567,11052.864910376664
Female,Neurological disorders,41,15583.932081341249,21038.938356647213,11013.049973438436
Female,Neurological disorders,42,15330.4655603375,20812.008913555997,10952.02420729572
Female,Neurological disorders,43,15124.728251059447,20707.536049195394,10685.41354817728
Female,Neurological disorders,44,14925.52094667419,20619.124360956237,10158.743803248506
Female,Neurological disorders,45,14755.356705129874,20550.884177155214,9555.446020841091
Female,Neurological disorders,46,14636.748584374647,20506.92582610902,9058.951249286736
Female,Neurological disorders,47,14592.209642356647,20491.35963613436,8852.690536917129
Female,Neurological disorders,48,14654.019309579406,20591.882001851965,9042.049272546315
Female,Neurological disorders,49,14801.41159295675,20831.58918164011,9493.597026738991
Female,Neurological disorders,50,14977.331415052295,21117.691299451762,10032.54112045283
Female,Neurological disorders,51,15124.723698429641,21357.3984792399,10484.088874645504
Female,Neurological disorders,52,15186.5333656524,21457.92084495751,10673.44761027469
Female,Neurological disorders,53,15131.107796204058,21290.626601831325,10624.412641310195
Female,Neurological disorders,54,14985.176514838822,20869.683529405753,10495.109015320302
Female,Neurological disorders,55,14779.257662026375,20316.50111311024,10312.238653660414
Female,Neurological disorders,56,14543.869378236397,19752.488838374236,10102.503477685927
Female,Neurological disorders,57,14309.52980393857,19299.0561906272,9892.60540875224
Female,Neurological disorders,58,14049.097611279627,18960.30581852719,9634.071393212973
Female,Neurological disorders,59,13734.906547697348,18650.956421695464,9301.84872720636
Female,Neurological disorders,60,13396.687366597995,18358.341562006284,8957.769856764717
Female,Neurological disorders,61,13064.170821387832,18069.794801333905,8663.667227920365
Female,Neurological disorders,62,12767.08766547312,17772.64970155258,8481.373286705619
Female,Neurological disorders,63,12470.255904233929,17417.87589267791,8379.830351072547
Female,Neurological disorders,64,12152.101454392277,17013.917472215304,8290.661897074431
Female,Neurological disorders,65,11862.766936367347,16634.319703273755,8219.722107895414
Female,Neurological disorders,66,11652.394970578318,16352.62784896224,8172.865166719634
Female,Neurological disorders,67,11571.12817744438,16242.38717238974,8155.94525673123
Female,Neurological disorders,68,11623.688482906595,16250.808928945251,8162.385907120345
Female,Neurological disorders,69,11754.116963254633,16273.334670288099,8180.162425369759
Female,Neurological disorders,70,11921.534964430595,16305.855103932761,8206.956662102573
Female,Neurological disorders,71,12085.063832376574,16344.26093739371,8240.450467941886
Female,Neurological disorders,72,12203.824913034668,16384.442878185422,8278.3256935108
Female,Neurological disorders,73,12279.291364720499,16441.48219050269,8340.730686397135
Female,Neurological disorders,74,12343.218524115404,16521.095698459492,8438.30285158645
Female,Neurological disorders,75,12400.15100471005,16605.127449449064,8554.457625798452
Female,Neurological disorders,76,12454.633419995109,16675.42149086464,8672.61044575286
Female,Neurological disorders,77,12511.21038346124,16713.82187009946,8776.17674816938
Female,Neurological disorders,78,12564.720768678268,16726.412985619714,8857.385841835281
Female,Neurological disorders,79,12612.16909591416,16733.786709347827,8927.581519531619
Female,Neurological disorders,80,12661.348448706793,16739.548298861402,8998.850943968795
Female,Neurological disorders,81,12720.051910594057,16747.303011738026,9083.281277857202
Female,Neurological disorders,82,12796.072565113838,16760.6561055553,9192.95968390724
Female,Neurological disorders,83,12908.108908998867,16801.25749042116,9366.536978278411
Female,Neurological disorders,84,13064.740351033613,16885.199615743026,9614.248921571016
Female,Neurological disorders,85,13258.581342833564,17007.751548047698,9905.560093156635
Female,Neurological disorders,86,13482.246336014214,17164.182353861983,10209.935072406864
Female,Neurological disorders,87,13728.34978219105,17349.76109971268,10496.83843869329
Female,Neurological disorders,88,14026.865641844568,17696.51248768686,10768.54432404223
Female,Neurological disorders,89,14398.572907294212,18277.96528839976,11045.49175742999
Female,Neurological disorders,90,14822.293577913884,19001.64467117041,11324.392663653132
Female,Neurological disorders,91,15276.84965307749,19775.07580531785,11601.958967508224
Female,Neurological disorders,92,15741.06313215894,20505.78386016113,11874.90259379183
Female,Neurological disorders,93,16220.700675198077,21195.91613996611,12143.296948972531
Female,Neurological disorders,94,16733.999992164565,21908.656320614766,12409.386516377797
Female,Neurological disorders,95,17278.489657327045,22643.08412885029,12673.139836092516
Female,Neurological disorders,96,17851.698244954154,23398.27929141589,12934.525448201586
Female,Neurological disorders,97,18451.15432931453,24173.32153505476,13193.5118927899
Female,Neurological disorders,98,18451.15432931453,24173.32153505476,13193.5118927899
Female,Neurological disorders,99,18451.15432931453,24173.32153505476,13193.5118927899
Female,Neurological disorders,100,18451.15432931453,24173.32153505476,13193.5118927899
Female,Other non-communicable diseases,0,35495.416932071974,36478.32926733821,34630.57393783469
Female,Other non-communicable diseases,1,41506.65391844796,48911.22231584776,35600.50829316432
Female,Other non-communicable diseases,2,54224.92046069484,72591.72653785834,39613.30617630395
Female,Other non-communicable diseases,3,67931.99123923822,94043.28500224388,45336.23098269643
Female,Other non-communicable diseases,4,85952.4587909715,116254.58640167171,56661.749053605876
Female,Other non-communicable diseases,5,107103.81061772785,139018.4945797938,73574.46895401033
Female,Other non-communicable diseases,6,124698.68613928097,156762.98835395067,88948.06965141551
Female,Other non-communicable diseases,7,132049.7247754045,163916.04654148282,95656.23011332708
Female,Other non-communicable diseases,8,125585.77435017242,158139.32135414786,90413.86407771664
Female,Other non-communicable diseases,9,110171.73872077283,144074.1123048815,77912.83737741483
Female,Other non-communicable diseases,10,91774.34135665077,126617.86916279164,62992.2571222159
Female,Other non-communicable diseases,11,76360.30572725118,110668.04169698615,50491.23042191409
Female,Other non-communicable diseases,12,69896.35530201909,101122.07967657287,45248.86438630365
Female,Other non-communicable diseases,13,70115.39036969338,96598.84781629687,46274.27929396978
Female,Other non-communicable diseases,14,70701.3698186289,92626.29996312642,48872.93276629359
Female,Other non-communicable diseases,15,71547.60501769456,89465.5195845042,52328.43792726312
Female,Other non-communicable diseases,16,72547.40733575929,87377.5901478729,55924.40790086647
Female,Other non-communicable diseases,17,73594.088141692,86623.5951206752,58944.45581109169
Female,Other non-communicable diseases,18,75009.85329151052,87187.5834003723,61591.72531169756
Female,Other non-communicable diseases,19,77064.33844228093,88718.40873097867,64467.339075669755
Female,Other non-communicable diseases,20,79571.99966444475,90974.361849767,67451.87875583673
Female,Other non-communicable diseases,21,82347.29302844337,93713.73349400997,70425.92600502692
Female,Other non-communicable diseases,22,85204.67460471822,96694.81440098025,73270.06247606878
Female,Other non-communicable diseases,23,87958.60046371081,99675.89530795054,75864.86982179077
Female,Other non-communicable diseases,24,90423.52667586252,102415.26695219353,78090.9296950213
Female,Other non-communicable diseases,25,92413.90931161481,104671.22007098186,79828.82374858884
Female,Other non-communicable diseases,26,93744.20444140912,106202.04540158823,80959.13363532184
Female,Other non-communicable diseases,27,94228.86813568692,106766.0336812853,81362.44100804874
Female,Other non-communicable diseases,28,94183.690569069,106742.95277920578,81330.3503745747
Female,Other non-communicable diseases,29,94061.0010702105,106678.7906333253,81245.21623838016
Female,Other non-communicable diseases,30,93880.0644406043,106581.16808418112,81123.74524580663
Female,Other non-communicable diseases,31,93660.14548174324,106457.70597231039,80982.64404319545
Female,Other non-communicable diseases,32,93420.5089951202,106316.02513825032,80838.61927688812
Female,Other non-communicable diseases,33,93124.10708317693,106108.65205805609,80698.20729334284
Female,Other non-communicable diseases,34,92725.07670640302,105787.7662742747,80543.16940793404
Female,Other non-communicable diseases,35,92229.45995336313,105360.46822718119,80353.04972037724
Female,Other non-communicable diseases,36,91643.29891262183,104833.85835705054,80107.39233038816
Female,Other non-communicable diseases,37,90972.63567274378,104215.03710415776,79785.74133768238
Female,Other non-communicable diseases,38,90123.47520344696,103298.56648988734,79114.55410357544
Female,Other non-communicable diseases,39,89018.74531451252,101947.59139115039,77929.7075160869
Female,Other non-communicable diseases,40,87689.8723545999,100272.0865315118,76374.87496498838
Female,Other non-communicable diseases,41,86168.28267236847,98382.02663453648,74593.72984005159
Female,Other non-communicable diseases,42,84485.40261647767,96387.38642378931,72729.94553104814
Female,Other non-communicable diseases,43,82379.95202254604,94080.66010629329,70509.38653578685
Female,Other non-communicable diseases,44,79732.35155195656,91317.93964719768,67753.8075633098
Female,Other non-communicable diseases,45,76786.5787920152,88304.59640725696,64750.71732023864
Female,Other non-communicable diseases,46,73786.61133002808,85246.00174722556,61787.624513194976
Female,Other non-communicable diseases,47,70976.42675330116,82347.52702785794,59152.03784880044
Female,Other non-communicable diseases,48,68128.39117088103,79435.25069460669,56654.24977587109
Female,Other non-communicable diseases,49,65079.188417425765,76371.78876941989,54087.48979915089
Female,Other non-communicable diseases,50,62169.27266865863,73417.31897779516,51713.67220915332
Female,Other non-communicable diseases,51,59739.0981003029,70832.01904523018,49794.71129639188
Female,Other non-communicable diseases,52,58129.11888808184,68876.06669722256,48592.52135138004
Female,Other non-communicable diseases,53,57159.99501111683,67422.28568819021,47908.12312547644
Female,Other non-communicable diseases,54,56387.65974067426,66161.70043738237,47354.970972235504
