sex,cause,age,val,upper,lower
Female,Injuries,88,359.30920814072095,423.85575638284723,265.52349565866825
Female,Injuries,89,410.1863692362326,485.10028127388046,300.4539118653762
Female,Injuries,90,466.6905265303809,553.3409845952594,339.17981501821123
Female,Injuries,91,526.8175568711833,626.369497787401,380.4363379784689
Female,Injuries,92,588.5633371066576,701.9774522907218,422.95861360744453
Female,Injuries,93,652.576491654139,781.192636711092,467.23027814167426
Female,Injuries,94,720.6564057701887,866.2214314733791,514.4400307949629
Female,Injuries,95,792.5250975616632,956.6233557464959,564.3805988945096
Female,Injuries,96,867.9045851354185,1051.957928699355,616.844709767513
Female,Injuries,97,946.516886598311,1151.7846695008702,671.6250907411718
Female,Injuries,98,946.516886598311,1151.78466950087,671.6250907411719
Female,Injuries,99,946.516886598311,1151.78466950087,671.6250907411719
Female,Injuries,100,946.516886598311,1151.78466950087,671.6250907411719
Female,Mental disorders,0,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,1,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,2,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,3,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,4,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,5,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,6,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,7,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,Mental disorders,8,3.1665440403988034e-05,0.00013011642420016328,7.94890029761926e-06
Female,Mental disorders,9,0.00011684519593886368,0.00043624277641030973,3.116897876215913e-05
Female,Mental disorders,10,0.00025497428561628457,0.0009280041639974159,6.917548354680282e-05
Female,Mental disorders,11,0.00044291320707931026,0.0015903057874280047,0.00012140090247824992
Female,Mental disorders,12,0.000677522457971,0.0024080528471686,0.0001872777233832
Female,Mental disorders,13,0.0017150629633508115,0.00544010039742522,0.0006008646870409253
Female,Mental disorders,14,0.004012068367897944,0.011785354528294047,0.0015706417860273422
Female,Mental disorders,15,0.007115808248685072,0.019988796994076838,0.0029076733858641166
Female,Mental disorders,16,0.010573552182784867,0.028595409549075367,0.004423023852072914
Female,Mental disorders,17,0.01393256974727,0.0361501739475914,0.0059277575501754
Female,Mental disorders,18,0.017387966664661504,0.04269842793073621,0.007606932688901303
Female,Mental disorders,19,0.021289675502366687,0.04921259165742562,0.009625190465619141
Female,Mental disorders,20,0.02541720610478763,0.055628270508668184,0.01176296972880877
Female,Mental disorders,21,0.029550068316326446,0.061881069865472496,0.013800709326950038
Female,Mental disorders,22,0.0334677719813852,0.0679065951088471,0.0155188481085228
Female,Mental disorders,23,0.03724861310380285,0.07364664481235528,0.016954621173198202
Female,Mental disorders,24,0.04104243400810603,0.07915662014070475,0.018286308044185524
Female,Mental disorders,25,0.04473606401972841,0.08454253036162082,0.019505914205271813
Female,Mental disorders,26,0.04821633246410361,0.08991038474282871,0.020605445140244125
Female,Mental disorders,27,0.0513700686666653,0.0953661925520537,0.0215769063328895
Female,Mental disorders,28,0.054462544144209014,0.10180975384127075,0.02243382974724609
Female,Mental disorders,29,0.05760665917446025,0.10917053277854201,0.023206348324609057
Female,Mental disorders,30,0.06046068622424757,0.11609903480572353,0.023911369014650956
Female,Mental disorders,31,0.0626828977603995,0.12124576536467135,0.02456579876704435
Female,Mental disorders,32,0.0639315662497446,0.1232612298972415,0.0251865445314618
Female,Mental disorders,33,0.06444169564417494,0.1229367222598023,0.025730822327818745
Female,Mental disorders,34,0.0647587617766765,0.12216289635513959,0.026193416650057495
Female,Mental disorders,35,0.06500674493571859,0.12123929769473571,0.0266475871588909
Female,Mental disorders,36,0.06530962540977059,0.120465471790073,0.027166593515031815
Female,Mental disorders,37,0.0657913834873018,0.1201409641526338,0.0278236953791931
Female,Mental disorders,38,0.0670850119974309,0.12311954298835442,0.028980563843741924
Female,Mental disorders,39,0.0692840150237875,0.13022230790430364,0.030653811205710355
Female,Mental disorders,40,0.07170313973660743,0.13869980151366235,0.03239910893280855
Female,Mental disorders,41,0.07365713330612647,0.14580256642961156,0.033772128492746675
Female,Mental disorders,42,0.0744607429025804,0.1487811452653322,0.0343285413532349
Female,Mental disorders,43,0.07373200848351998,0.147631539119948,0.03403364765252006
Female,Mental disorders,44,0.07165493666703852,0.14418386322690296,0.03315888079659073
Female,Mental disorders,45,0.06839322461418572,0.1384398314008583,0.031719112154769705
Female,Mental disorders,46,0.06411056948601124,0.13040115745647526,0.02972921309637977
Female,Mental disorders,47,0.05897066844356479,0.1200695552084151,0.0272040549907437
Female,Mental disorders,48,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,49,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,50,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,51,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,52,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,53,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,54,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,55,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,56,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,57,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,58,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,59,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,60,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,61,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,62,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,63,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,64,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,65,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,66,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,67,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,68,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,69,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,70,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,71,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,72,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,73,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,74,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,75,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,76,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,77,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,78,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,79,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,80,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,81,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,82,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,83,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,84,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,85,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,86,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,87,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,88,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,89,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,90,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,91,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,92,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,93,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,94,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,95,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,96,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,97,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,98,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,99,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Mental disorders,100,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,Musculoskeletal disorders,0,0.035793575377157,0.042530150618824,0.0278845132329326
Female,Musculoskeletal disorders,1,0.029814197338700735,0.035675522431204976,0.023206341155279257
Female,Musculoskeletal disorders,2,0.02034342782620331,0.024917796463352668,0.0158691948799551
Female,Musculoskeletal disorders,3,0.0165556560401193,0.0206505312946888,0.0129604969263756
Female,Musculoskeletal disorders,4,0.018269713361162013,0.02274836600280977,0.014438782610821772
Female,Musculoskeletal disorders,5,0.022667742522008538,0.0281443984725966,0.01820551570838229
Female,Musculoskeletal disorders,6,0.02863352931923645,0.035492421222185176,0.02325851028539013
Female,Musculoskeletal disorders,7,0.0350508595494233,0.0434462267697114,0.0285955804081783
Female,Musculoskeletal disorders,8,0.042149650331364405,0.05239871422181684,0.034206364669314544
Female,Musculoskeletal disorders,9,0.05085690109396741,0.06353048822593445,0.040814429283297725
Female,Musculoskeletal disorders,10,0.061102021098978464,0.07667689961138714,0.04851847974935749
Female,Musculoskeletal disorders,11,0.0728144196081437,0.09167329920749788,0.05741722156672349
Female,Musculoskeletal disorders,12,0.0859235058832092,0.1083550378435896,0.0676093602346254
Female,Musculoskeletal disorders,13,0.10111270626020885,0.12758466685943912,0.07992820815301412
Female,Musculoskeletal disorders,14,0.11922282025302658,0.15042038737210386,0.09510383052448244
Female,Musculoskeletal disorders,15,0.14041931689018353,0.17699102487682786,0.11308006205222271
Female,Musculoskeletal disorders,16,0.16486766520020096,0.20742540486885508,0.13380073743942728
Female,Musculoskeletal disorders,17,0.1927333342116001,0.2418523528434294,0.1572096913892885
Female,Musculoskeletal disorders,18,0.23196896413435478,0.28871219709016716,0.18965468023087975
Female,Musculoskeletal disorders,19,0.2845522081134718,0.35017240623383933,0.23284560401042026
Female,Musculoskeletal disorders,20,0.3416860545800219,0.41695251627242197,0.27976951300682124
Female,Musculoskeletal disorders,21,0.3945734919650758,0.4797720632038913,0.32341345749899375
Female,Musculoskeletal disorders,22,0.434417508699704,0.5293505830262233,0.3567644877658492
Female,Musculoskeletal disorders,23,0.460413283758255,0.5640520947788175,0.3790199263644668
Female,Musculoskeletal disorders,24,0.48036919704558095,0.5917192538013193,0.39631729136581073
Female,Musculoskeletal disorders,25,0.49840803838850795,0.6172895505420745,0.41205392631961923
Female,Musculoskeletal disorders,26,0.5186525976138625,0.6457004754494281,0.4296271747756306
Female,Musculoskeletal disorders,27,0.5452256645484708,0.6818895189717257,0.4524343802835832
Female,Musculoskeletal disorders,28,0.584146672490711,0.7336725507688737,0.4848299212253741
Female,Musculoskeletal disorders,29,0.6350922722259335,0.8003663340303323,0.5264306969200696
Female,Musculoskeletal disorders,30,0.6926710798114221,0.8741596994987774,0.573527832323161
Female,Musculoskeletal disorders,31,0.7514917113044616,0.9472414779168848,0.62241245239014
Female,Musculoskeletal disorders,32,0.8061627827623361,1.011800500027331,0.6693756820764984
Female,Musculoskeletal disorders,33,0.8547533272681895,1.0650309719384643,0.7131554656613818
Female,Musculoskeletal disorders,34,0.9008719898961993,1.1125103146270638,0.7562424662325081
Female,Musculoskeletal disorders,35,0.9474368046901999,1.15900218113845,0.8005568869582277
Female,Musculoskeletal disorders,36,0.9973658056940259,1.2092702245179432,0.8480189310068909
Female,Musculoskeletal disorders,37,1.0535770269515117,1.2680780978108634,0.9005488015468478
Female,Musculoskeletal disorders,38,1.1198484314042723,1.340883522318992,0.9610848243220697
Female,Musculoskeletal disorders,39,1.1954515403705126,1.4264114344636836,1.0293224146024447
Female,Musculoskeletal disorders,40,1.2765447254589526,1.519326309969617,1.1023174098451984
Female,Musculoskeletal disorders,41,1.3592863582783121,1.6142926245614722,1.1771256475075569
Female,Musculoskeletal disorders,42,1.4398348104373104,1.705974853963929,1.2508029650467456
Female,Musculoskeletal disorders,43,1.5185199710353707,1.79445987133854,1.3241746742991851
Female,Musculoskeletal disorders,44,1.5979073587486436,1.8833068359608813,1.399229001610641
Female,Musculoskeletal disorders,45,1.6775087895509393,1.9723886527266665,1.4747661562023564
Female,Musculoskeletal disorders,46,1.7568360794160696,2.0615782265316094,1.549586347295574
Female,Musculoskeletal disorders,47,1.8354010443178457,2.150748462271425,1.6224897841115369
Female,Musculoskeletal disorders,48,1.9089923107033537,2.23546521799715,1.6892465124852898
Female,Musculoskeletal disorders,49,1.9779412835171306,2.3158133441762843,1.7506968265599254
Female,Musculoskeletal disorders,50,2.0485739464791637,2.3984442343292294,1.8132463080187569
Female,Musculoskeletal disorders,51,2.1272162833094406,2.4900092819763895,1.8833005385450985
Female,Musculoskeletal disorders,52,2.220194277727947,2.597159880638168,1.967265099822264
Female,Musculoskeletal disorders,53,2.3352176539406964,2.727531425162938,2.074208193216685
Female,Musculoskeletal disorders,54,2.4730233644829283,2.8817524794603386,2.205038790769754
Female,Musculoskeletal disorders,55,2.629478235568472,3.0559641906426758,2.3539236301772233
Female,Musculoskeletal disorders,56,2.8004490934111566,3.2463077058222525,2.5150294491348473
Female,Musculoskeletal disorders,57,2.98180276422481,3.4489241721113726,2.682522985338379
Female,Musculoskeletal disorders,58,3.1766792776355457,3.6673711125327255,2.856519966268582
Female,Musculoskeletal disorders,59,3.3914459771079475,3.908356321804529,3.0431588819426505
Female,Musculoskeletal disorders,60,3.6268106596135503,4.172746354582383,3.2456406138609855
Female,Musculoskeletal disorders,61,3.8834811221238907,4.4614077655218844,3.4671660435239864
Female,Musculoskeletal disorders,62,4.1621651616105035,4.775207109278634,3.710936052432054
Female,Musculoskeletal disorders,63,4.469015238542254,5.122971921620857,3.9846240290034296
Female,Musculoskeletal disorders,64,4.809926104963295,5.511521937399445,4.292602214464867
Female,Musculoskeletal disorders,65,5.1852189952080865,5.938712009893994,4.633119769529535
Female,Musculoskeletal disorders,66,5.595215143611094,6.4023969923841015,5.004425854910609
Female,Musculoskeletal disorders,67,6.040235784506784,6.900431738149362,5.404769631321254
Female,Musculoskeletal disorders,68,6.53389467490611,7.444027539101613,5.8456871650757165
Female,Musculoskeletal disorders,69,7.086474962000608,8.044151266679778,6.337009706077222
Female,Musculoskeletal disorders,70,7.693301965395619,8.698291143454083,6.874429190422415
Female,Musculoskeletal disorders,71,8.349701004696481,9.403935391994754,7.453637554207939
Female,Musculoskeletal disorders,72,9.050997399508532,10.158572234872016,8.070326733530438
Female,Musculoskeletal disorders,73,9.808152377533517,10.957883651832747,8.761510278881627
Female,Musculoskeletal disorders,74,10.636236555146757,11.815769639045225,9.539478574319496
Female,Musculoskeletal disorders,75,11.53673933496395,12.75704544371179,10.362838806290119
Female,Musculoskeletal disorders,76,12.511150119600801,13.806526313034782,11.190198161239564
Female,Musculoskeletal disorders,77,13.560958311673,14.989027494216538,11.980163825613904
Female,Musculoskeletal disorders,78,14.723708267752212,16.408092904388326,12.705631300378682
Female,Musculoskeletal disorders,79,16.017737263671297,18.097434149446705,13.394493421883176
Female,Musculoskeletal disorders,80,17.415724080937746,19.97711800974195,14.087853379649033
Female,Musculoskeletal disorders,81,18.89034750105905,21.96721126562435,14.826814363197903
Female,Musculoskeletal disorders,82,20.414286305542703,23.987780697444165,15.65247956205144
Female,Musculoskeletal disorders,83,21.961598898864235,26.017865345946966,16.57056919876986
Female,Musculoskeletal disorders,84,23.559985362199054,28.121784026419142,17.568678972884676
Female,Musculoskeletal disorders,85,25.262586992104467,30.34752318102223,18.66072528937446
Female,Musculoskeletal disorders,86,27.12254508513778,32.74306925191776,19.860624553217804
Female,Musculoskeletal disorders,87,29.1930009378563,35.356408681267276,21.182293169393272
Female,Musculoskeletal disorders,88,31.55128635981784,38.20268316425766,22.665783047992846
Female,Musculoskeletal disorders,89,34.22010739116674,41.297605360742665,24.340175631116068
Female,Musculoskeletal disorders,90,37.17066667434012,44.69001815988415,26.20293162175287
Female,Musculoskeletal disorders,91,40.37416685177506,48.42876445084398,28.251511722893177
Female,Musculoskeletal disorders,92,43.80181056590869,52.56268712278403,30.48337663752691
Female,Musculoskeletal disorders,93,47.54318569493288,57.273349595564405,32.98420453940792
Female,Musculoskeletal disorders,94,51.68148181878855,62.65787810012017,35.81688698874803
Female,Musculoskeletal disorders,95,56.1783041325363,68.63845974222555,38.94470476822418
Female,Musculoskeletal disorders,96,60.99525783123674,75.13728162765474,42.33093866051329
Female,Musculoskeletal disorders,97,66.09394810995052,82.07653086218204,45.93886944829229
Female,Musculoskeletal disorders,98,66.09394810995052,82.07653086218204,45.93886944829229
Female,Musculoskeletal disorders,99,66.09394810995052,82.07653086218204,45.93886944829229
Female,Musculoskeletal disorders,100,66.09394810995052,82.07653086218204,45.93886944829229
Female,Neoplasms,0,2.9975862688825488,3.4374186127039645,2.484828521593079
Female,Neoplasms,1,2.8149864028454883,3.210973418221578,2.3638833095104617
Female,Neoplasms,2,2.4910409214641165,2.809214617176279,2.149321490608478
Female,Neoplasms,3,2.322949560581776,2.597683827434514,2.041641081664752
Female,Neoplasms,4,2.2789638125920963,2.5377927529849016,2.018816674730136
Female,Neoplasms,5,2.246967562324948,2.4939068769257475,2.002484094432183
Female,Neoplasms,6,2.227427541925136,2.46691994081467,1.9926671131646527
Female,Neoplasms,7,2.2208104835374645,2.457725686209285,1.989389503321307
Female,Neoplasms,8,2.2243318638865173,2.459711063659086,1.9939300855522328
Female,Neoplasms,9,2.2343265819762093,2.4654706896004694,2.0066458357156547
Female,Neoplasms,10,2.249940503370341,2.474709804421402,2.026177759017538
Female,Neoplasms,11,2.2703194936327122,2.487133648509853,2.051166860663848
Female,Neoplasms,12,2.2946094183271235,2.5024474622537896,2.0802541458605504
Female,Neoplasms,13,2.348890016784865,2.5554664657340593,2.134826514450329
Female,Neoplasms,14,2.447831725682286,2.665778562487221,2.2268459957216704
Female,Neoplasms,15,2.5734664566007712,2.810248018084813,2.340816289049247
Female,Neoplasms,16,2.707826121121708,2.965739098098373,2.4612410938077316
Female,Neoplasms,17,2.8329426308264813,3.1091160680994405,2.5726241093717963
Female,Neoplasms,18,2.9383116175902297,3.2286270911559813,2.6652133748969056
Female,Neoplasms,19,3.036097354906307,3.3399382123615577,2.7493833716177964
Female,Neoplasms,20,3.142334716783422,3.461040520326103,2.8398274620280484
Female,Neoplasms,21,3.2730585772302834,3.6099251036595486,2.9512390086212417
Female,Neoplasms,22,3.4443038102555996,3.804583050971827,3.098311373890955
Female,Neoplasms,23,3.7151264338627437,4.1124447628820535,3.3332258130702934
Female,Neoplasms,24,4.121484085634076,4.573718515176974,3.687509893769365
Female,Neoplasms,25,4.644764068946791,5.165562209217971,4.144876447047257
Female,Neoplasms,26,5.266353687178083,5.865133746366423,4.689038303963055
Female,Neoplasms,27,5.9676402437051435,6.64959102798371,5.303708295575845
Female,Neoplasms,28,6.870362058701405,7.64433436545898,6.0944219748684745
Female,Neoplasms,29,8.064217031254369,8.943209946602444,7.1416785519978
Female,Neoplasms,30,9.482531833112334,10.47604448740708,8.391636343783913
Female,Neoplasms,31,11.058633136023602,12.172664703865864,9.790453667046917
Female,Neoplasms,32,12.725847611736471,13.962897311971773,11.284288838606903
Female,Neoplasms,33,14.525323853746249,15.882507609749176,12.923700035760211
Female,Neoplasms,34,16.546875644482125,18.02260423500181,14.793894944851255
Female,Neoplasms,35,18.79682743909322,20.396028913391696,16.893006146272246
Female,Neoplasms,36,21.281503692728656,23.01562337058085,19.219166220415392
Female,Neoplasms,37,24.00722886053756,25.894229332231298,21.7705077476729
Female,Neoplasms,38,27.123836643833727,29.200396692004414,24.687582170671874
Female,Neoplasms,39,30.711370238295544,33.014655737261045,28.05534273371754
Female,Neoplasms,40,34.67146834061903,37.217818784212405,31.788524719719305
Female,Neoplasms,41,38.90576964750017,41.69069814906974,35.801863411586574
Female,Neoplasms,42,43.31591285563496,46.31410614804425,40.010094092228755
Female,Neoplasms,43,47.8289154601282,50.98922579712044,44.36550533636044
Female,Neoplasms,44,52.55507098435128,55.8332000394892,48.977424063610556
Female,Neoplasms,45,57.67093216740017,61.05078108217141,53.99614307426002
Female,Neoplasms,46,63.353051748370824,66.84672113218795,59.57195516858972
Female,Neoplasms,47,69.7779824663592,73.4257723965597,65.85515314688057
Female,Neoplasms,48,77.35782011351394,81.222301004275,73.24170746652476
Female,Neoplasms,49,86.23679269016733,90.37445416682742,81.88387224390739
Female,Neoplasms,50,96.18965124769092,100.64265571499567,91.56636576779887
Female,Neoplasms,51,106.99114683745621,111.78732947955848,102.07390632696954
Female,Neoplasms,52,118.41603051083467,123.56889929129449,113.1912122101897
Female,Neoplasms,53,130.63051668417216,136.1500219377581,125.11916122857576
Female,Neoplasms,54,143.97671609507063,149.88780998192513,138.18832648220018
Female,Neoplasms,55,158.49322427678575,164.83437091770648,152.37796919326763
Female,Neoplasms,56,174.21863676257328,181.04181223901304,167.6673505839826
Female,Neoplasms,57,191.19154908568885,198.5622414397558,184.0357318765497
Female,Neoplasms,58,210.31603351686854,218.3262382816138,202.31785537593962
Female,Neoplasms,59,231.8908450061223,240.64514503870632,222.78860422236676
Female,Neoplasms,60,255.04660310561647,264.64221297360456,244.58745089090144
Female,Neoplasms,61,278.9139273675173,289.44069334887985,266.8538678566139
Female,Neoplasms,62,302.62343734399144,314.1638374271033,288.7273275945743
Female,Neoplasms,63,325.9019797113631,338.51308921769663,309.90483631211123
Female,Neoplasms,64,349.350087724213,363.10261350006533,330.9640648865566
Female,Neoplasms,65,373.4089108020922,388.42474269175585,352.3654827979865
Female,Neoplasms,66,398.5195983645514,414.97180921031514,374.5695595264764
Female,Neoplasms,67,425.1232998311417,443.23614547328975,398.0367645521024
Female,Neoplasms,68,452.87765589820106,472.86715823121267,422.43778993454265
Female,Neoplasms,69,481.6556850776061,503.75252736088095,447.58303520126117
Female,Neoplasms,70,512.221603512216,536.7419949692375,474.14253103401245
Female,Neoplasms,71,545.3396273448899,572.6853031632251,502.78630811455076
Female,Neoplasms,72,581.7739727184864,612.4321940497869,534.1843971246307
Female,Neoplasms,73,623.2164228564942,657.6761947037289,570.7909571402382
Female,Neoplasms,74,669.9675984258021,708.8683023341068,612.779643188181
Female,Neoplasms,75,720.7049717343706,764.9944642492375,657.3997298764457
Female,Neoplasms,76,774.1060150901603,825.040627757437,701.9004918130191
Female,Neoplasms,77,828.8482008011317,887.9927401670227,743.531203605888
Female,Neoplasms,78,885.468157339891,955.575677076243,781.4781451870734
Female,Neoplasms,79,945.1292166921253,1029.1604152319746,817.6355125118954
Female,Neoplasms,80,1007.4489064354159,1107.202053665478,853.3144542232884
Female,Neoplasms,81,1072.044754147344,1188.1556914080124,889.8261189641873
Female,Neoplasms,82,1138.5342874054916,1270.476427490838,928.4816553775266
Female,Neoplasms,83,1207.3822778740116,1354.507881272876,969.2081574672235
Female,Neoplasms,84,1279.0477523250602,1441.4837252152497,1011.2507255303397
Female,Neoplasms,85,1353.1396209982222,1531.1941380025212,1054.897517649527
Female,Neoplasms,86,1429.2667941330835,1623.4292983192522,1100.4366919074362
Female,Neoplasms,87,1507.0381819692286,1717.9793848500044,1148.1564063867197
Female,Neoplasms,88,1591.2790321187997,1820.3049740140484,1202.635433573863
Female,Neoplasms,89,1682.381666819272,1930.7266634445728,1263.935356547661
Female,Neoplasms,90,1773.30560824823,2041.3246636470171,1325.5685492792295
Female,Neoplasms,91,1857.0103785832605,2144.179185126821,1381.0473857396837
Female,Neoplasms,92,1926.4555000019477,2231.370438389424,1423.8842399001398
Female,Neoplasms,93,1984.6120637309168,2305.8319020771128,1457.2672176840736
Female,Neoplasms,94,2038.2959296707952,2374.9387777402744,1487.7986216275106
Female,Neoplasms,95,2086.233773010172,2437.4338602465004,1514.1121206203886
Female,Neoplasms,96,2127.152268937638,2492.059944463383,1534.8413835526476
Female,Neoplasms,97,2159.77809264178,2537.5598252585132,1548.6200793142254
Female,Neoplasms,98,2159.77809264178,2537.5598252585132,1548.6200793142254
Female,Neoplasms,99,2159.77809264178,2537.5598252585132,1548.6200793142254
Female,Neoplasms,100,2159.77809264178,2537.5598252585132,1548.6200793142254
Female,Neurological disorders,0,5.7005099768117615,6.932913174390504,4.538694869401872
Female,Neurological disorders,1,4.420725631802401,5.365995970756395,3.5369377844841003
Female,Neurological disorders,2,2.1496456204978918,2.5852342357574734,1.7593943800934768
Female,Neurological disorders,3,1.065323267783986,1.264319216865393,0.9024360507873166
Female,Neurological disorders,4,0.9180238308559241,1.09533514604083,0.773178262410717
Female,Neurological disorders,5,0.8150964848331165,0.977536109714869,0.6824454822731958
Female,Neurological disorders,6,0.7546944109677953,0.9085766732904613,0.6289500779608668
Female,Neurological disorders,7,0.7349707905121923,0.8861114021705584,0.6114044170598429
Female,Neurological disorders,8,0.7409759357222205,0.8936765753123785,0.6155231101366619
Female,Neurological disorders,9,0.756610712806587,0.9132410945011895,0.6264142037041683
Female,Neurological disorders,10,0.7783041339467138,0.9401084593820167,0.6418802192679365
Female,Neurological disorders,11,0.802485211324024,0.9695821695998861,0.6597236783335408
Female,Neurological disorders,12,0.8255829571199395,0.9969657247998228,0.6777471024065556
Female,Neurological disorders,13,0.8473348165962691,1.0212220173875688,0.6970592737950239
Female,Neurological disorders,14,0.8704042368162844,1.0456204517757488,0.7198639874967181
Female,Neurological disorders,15,0.8956092326636031,1.071924295619712,0.745606284051807
Female,Neurological disorders,16,0.9237678190218427,1.1018968165748086,0.7737312040004586
Female,Neurological disorders,17,0.9556980107746204,1.1373012822963884,0.8036837878828414
Female,Neurological disorders,18,0.9972535193740986,1.1875319777091369,0.8392193327295976
Female,Neurological disorders,19,1.0493380968190475,1.2540125520224292,0.8813209161618882
Female,Neurological disorders,20,1.105344818812996,1.326550319318651,0.9252752496056611
Female,Neurological disorders,21,1.1586667610594736,1.394952593680187,0.966369044486864
Female,Neurological disorders,22,1.2026969992620091,1.4490266891894226,0.999889012231444
Female,Neurological disorders,23,1.2345168328374776,1.4858747768534595,1.0236858317213604
Female,Neurological disorders,24,1.2594999054881557,1.5140395942846865,1.0418774174761312
Female,Neurological disorders,25,1.2834778093456762,1.5404893054734188,1.0591513343780423
Female,Neurological disorders,26,1.3122821365416713,1.5721920744099709,1.0801951473093796
Female,Neurological disorders,27,1.351744479207773,1.6161160650846589,1.1096964211524292
Female,Neurological disorders,28,1.41910459174634,1.6916281842099397,1.1625078164241929
Female,Neurological disorders,29,1.5193690302035328,1.8039929791262486,1.243741032676622
Female,Neurological disorders,30,1.6400195891766862,1.9390250747658673,1.343472193344427
Female,Neurological disorders,31,1.768538063263136,2.0825390960610766,1.4517774218623174
Female,Neurological disorders,32,1.8924062470602172,2.2203496679441592,1.5587328416650037
Female,Neurological disorders,33,2.0070695143655115,2.347224216632589,1.6618387929055576
Female,Neurological disorders,34,2.1212185105680335,2.472935649574036,1.768615785415475
Female,Neurological disorders,35,2.2422029376522694,2.605806813546079,1.8841701971471023
Female,Neurological disorders,36,2.377372497602704,2.754160555326293,2.013608406052786
Female,Neurological disorders,37,2.5340768924038244,2.926319721692256,2.162036790084873
