sex,age,cause,val,upper,lower
Male,20-24 years,Diabetes and kidney diseases,1.4955921146241635,1.72952904975124,1.2692126637037466
Male,25-29 years,Diabetes and kidney diseases,3.000426170212351,3.5024593911026662,2.5479031823023006
Male,30-34 years,Diabetes and kidney diseases,5.267243403854308,6.137756149012607,4.423212526484954
Male,35-39 years,Diabetes and kidney diseases,9.186173853082227,10.591121378200963,7.832135021869001
Male,40-44 years,Diabetes and kidney diseases,15.673658840928155,18.071170800306813,13.495271744154996
Male,45-49 years,Diabetes and kidney diseases,26.880162766775815,30.43335015395268,23.63458457973814
Male,50-54 years,Diabetes and kidney diseases,43.97103720375035,48.96452673708992,39.252782702150235
Male,55-59 years,Diabetes and kidney diseases,68.48328924295406,75.57896710187511,61.50183333453045
Male,60-64 years,Diabetes and kidney diseases,103.89957132436192,114.21893485921775,94.0943029966283
Male,65-69 years,Diabetes and kidney diseases,149.2414513321215,163.99526143716403,135.41510200691943
Male,70-74 years,Diabetes and kidney diseases,221.84698060220745,243.540415714695,200.3187412947925
Male,75-79 years,Diabetes and kidney diseases,331.6011072972321,367.507719772089,296.6785496321131
Male,80-84 years,Diabetes and kidney diseases,547.5546664929489,616.4717362366387,473.9842486451225
Male,85-89 years,Diabetes and kidney diseases,941.2375600707538,1085.6801750249945,763.769477419805
Male,90-94 years,Diabetes and kidney diseases,1671.905950533613,1964.3943345006392,1297.000804668419
Male,95+ years,Diabetes and kidney diseases,2383.6148594476813,2856.241385369988,1741.4958793505375
Male,<1 year,Digestive diseases,3.08772717572371,3.788055819055163,2.5388541362483807
Male,<5 years,Digestive diseases,1.204724498201996,1.4596868634737723,1.0030433785816435
Male,2-4 years,Digestive diseases,0.5575523543895177,0.6807711128172496,0.464741312073343
Male,5-9 years,Digestive diseases,0.313352092794931,0.3933969926233008,0.2545395154444377
Male,10-14 years,Digestive diseases,0.376614880052266,0.4776663615672021,0.3043837124092707
Male,15-19 years,Digestive diseases,0.5957328991970783,0.7414132944670176,0.4795330236936616
Male,20-24 years,Digestive diseases,1.2106388106217054,1.4677342056170346,0.9825358681374043
Male,25-29 years,Digestive diseases,3.4453551589710543,4.025655142096922,2.8452587563597223
Male,30-34 years,Digestive diseases,8.336555467603162,9.615534851717056,7.119342406106858
Male,35-39 years,Digestive diseases,15.06104249883369,17.038594886313646,13.131987929509975
Male,40-44 years,Digestive diseases,21.405605097342765,23.692367024784375,18.88477439692276
Male,45-49 years,Digestive diseases,32.10276249280339,35.025706695166996,28.758148405071744
Male,50-54 years,Digestive diseases,45.03198789646417,48.551971861854696,41.395532796247345
Male,55-59 years,Digestive diseases,74.94927691513273,81.45270696997785,68.37246210252277
Male,60-64 years,Digestive diseases,94.26329760366664,102.18383334070172,86.10872258246962
Male,65-69 years,Digestive diseases,108.92649590225447,118.06779892493832,99.03809437473105
Male,70-74 years,Digestive diseases,120.9264783606701,131.16123020378552,109.83964442567232
Male,75-79 years,Digestive diseases,147.48937527659547,160.88424501438246,132.13270607247094
Male,80-84 years,Digestive diseases,206.16185815040168,228.9696778226634,178.68054926235104
Male,85-89 years,Digestive diseases,318.7600422206443,362.8680130965921,265.4367577795885
Male,90-94 years,Digestive diseases,516.3258827791784,596.2605131579604,409.2481419414291
Male,95+ years,Digestive diseases,673.9470545507606,802.136177366374,492.3141422815118
Male,<1 year,Injuries,59.704622051110555,65.27849551162407,54.26369435457717
Male,<5 years,Injuries,23.97491458561016,25.587336096134283,22.249406431290264
Male,2-4 years,Injuries,13.43804450571205,14.227231313090142,12.614921665926936
Male,5-9 years,Injuries,6.21683647742164,6.635908632280021,5.793936075731814
Male,10-14 years,Injuries,11.290500806072345,11.747247234227927,10.882818859787095
Male,15-19 years,Injuries,59.85299698658608,62.27249374080507,56.40985805594594
Male,20-24 years,Injuries,87.22926299370631,94.43705645637375,78.8889052214252
Male,25-29 years,Injuries,88.12751300862271,97.01160527531356,78.19720719883809
Male,30-34 years,Injuries,91.26983328807157,100.87901682922217,79.84650531119863
Male,35-39 years,Injuries,88.10397338375563,96.65360736543502,78.21070301792632
Male,40-44 years,Injuries,87.63107766185041,95.50355261546532,78.56410380480555
Male,45-49 years,Injuries,81.24918237473169,87.2101995659679,73.84181257058545
Male,50-54 years,Injuries,81.897619452812,86.99720064215929,76.43162909632761
Male,55-59 years,Injuries,87.83054239812358,92.5272308410276,82.56961540163118
Male,60-64 years,Injuries,94.70664098228325,98.98563996698267,89.56230388862537
Male,65-69 years,Injuries,102.0976579983982,107.52912030151596,96.15081561577108
Male,70-74 years,Injuries,123.3103166118582,131.5407857072529,113.97080998973463
Male,75-79 years,Injuries,178.77863713454417,193.96683662131372,160.36328503019448
Male,80-84 years,Injuries,293.1832077131989,323.285353134402,253.6562523135808
Male,85-89 years,Injuries,501.34896718107166,575.5931989977454,406.50520059981505
Male,90-94 years,Injuries,866.4035246820903,1010.1857459597132,689.6938545477793
Male,95+ years,Injuries,1166.5189396941282,1404.757103831451,839.7133820337388
Male,5-9 years,Mental disorders,2.381256844020205e-06,3.171075455934684e-05,8.294982096298933e-08
Male,10-14 years,Mental disorders,0.0001141189050608,0.0002908881373065,1.9165098088223992e-05
Male,15-19 years,Mental disorders,0.0009435451939693,0.0016307837158782,0.0001339765665655
Male,20-24 years,Mental disorders,0.0027001052301255,0.0049424573674293,0.0002552625109947
Male,25-29 years,Mental disorders,0.0031629556498609,0.0054871835314721,0.0002316070117438
Male,30-34 years,Mental disorders,0.0039532570162904,0.0073064985655533,0.0002506166924753
Male,35-39 years,Mental disorders,0.0029455688657846,0.0050954534078868,0.000212096844863
Male,40-44 years,Mental disorders,0.0023243263390934,0.0039843771440262,0.0002066318181683
Male,45-49 years,Mental disorders,0.0032904613700952,0.0058736470850692,0.000245899510198
Male,<1 year,Musculoskeletal disorders,0.093034030158992,0.1102816280246681,0.0787458712151474
Male,<5 years,Musculoskeletal disorders,0.0379251009778729,0.0458222147656787,0.0315464972892348
Male,2-4 years,Musculoskeletal disorders,0.0167684697901237,0.0205427616968688,0.0134088996085072
Male,5-9 years,Musculoskeletal disorders,0.0252891075071064,0.0304734073610749,0.0207657297859216
Male,10-14 years,Musculoskeletal disorders,0.0450966034115513,0.0559329138577719,0.0361345901837039
Male,15-19 years,Musculoskeletal disorders,0.0780752353850545,0.0970117669409871,0.0617299710247547
Male,20-24 years,Musculoskeletal disorders,0.1416821801583287,0.1791190327399267,0.1115687250602736
Male,25-29 years,Musculoskeletal disorders,0.1834682254556721,0.2298072708373854,0.1471649861021887
Male,30-34 years,Musculoskeletal disorders,0.2756002857023772,0.3450940316143743,0.2176554994270445
Male,35-39 years,Musculoskeletal disorders,0.3750184945760041,0.4751998190605002,0.2934885619496327
Male,40-44 years,Musculoskeletal disorders,0.4895282763073885,0.6070215512201179,0.3961145038480672
Male,45-49 years,Musculoskeletal disorders,0.6066655046527288,0.7456535705188259,0.4905698161954125
Male,50-54 years,Musculoskeletal disorders,0.8581189452884941,1.0236372959636446,0.7092513752275829
Male,55-59 years,Musculoskeletal disorders,1.292903195585715,1.5317012149421765,1.1018381335923817
Male,60-64 years,Musculoskeletal disorders,1.9773919586799744,2.3306799943168817,1.66017942578596
Male,65-69 years,Musculoskeletal disorders,2.845988935509246,3.2580126599273926,2.424100604569934
Male,70-74 years,Musculoskeletal disorders,4.263738876233367,4.8624249049896555,3.68511160525782
Male,75-79 years,Musculoskeletal disorders,6.25281893651143,7.257717044026202,5.416662091723709
Male,80-84 years,Musculoskeletal disorders,9.381063343821737,10.782665374063775,8.001706877098691
Male,85-89 years,Musculoskeletal disorders,14.282655195587388,16.878722684347117,11.584542374265087
Male,90-94 years,Musculoskeletal disorders,21.802321422972575,26.75804627020824,17.13277345571956
Male,95+ years,Musculoskeletal disorders,30.102130057861302,37.396524638917256,22.45390351508421
Male,<1 year,Neoplasms,2.849357910390549,3.151030482218602,2.582294889133218
Male,<5 years,Neoplasms,2.670885996939369,2.9205149199172036,2.4027747006509257
Male,2-4 years,Neoplasms,2.6056222496257995,2.8794518107485554,2.3356112493982963
Male,5-9 years,Neoplasms,2.4444117935288805,2.666441561600988,2.211956263404129
Male,10-14 years,Neoplasms,2.643393429146419,2.868779821563253,2.41206859045484
Male,15-19 years,Neoplasms,3.797173034350119,4.156695215372789,3.4912211493629575
Male,20-24 years,Neoplasms,4.783783511294315,5.3102503124164855,4.2929096766635455
Male,25-29 years,Neoplasms,6.93723044820533,7.775270716509173,6.151445545445791
Male,30-34 years,Neoplasms,11.445761565432491,12.807525524629142,10.06417675851733
Male,35-39 years,Neoplasms,18.944356015948216,20.994311253170636,16.77654411154849
Male,40-44 years,Neoplasms,34.1154552891442,37.08638758576696,30.83487199968176
Male,45-49 years,Neoplasms,60.618364267801965,64.96305399485256,55.969842748066
Male,50-54 years,Neoplasms,115.5932145812045,121.70666368906508,108.406073317533
Male,55-59 years,Neoplasms,213.40786661517703,222.506097674234,205.21010588188813
Male,60-64 years,Neoplasms,375.9068063836893,389.47463665583024,363.61529172220105
Male,65-69 years,Neoplasms,575.0507328678892,593.914520701757,554.3123162448759
Male,70-74 years,Neoplasms,812.9100943029009,846.2079014439694,775.1612526356347
Male,75-79 years,Neoplasms,1153.7150074343874,1212.684029810872,1078.9871303176742
Male,80-84 years,Neoplasms,1684.8242591829696,1808.463677710209,1493.0392999076282
Male,85-89 years,Neoplasms,2352.629203156293,2576.168650338363,1934.780207420048
Male,90-94 years,Neoplasms,3241.026477890446,3595.948131961129,2537.4077976092312
Male,95+ years,Neoplasms,3512.1579701444134,4052.7104705404017,2580.453134583377
Male,<1 year,Neurological disorders,5.643000051941533,6.6057944659024015,4.659264218509029
Male,<5 years,Neurological disorders,2.214595094056929,2.542361863616298,1.8758393629924912
Male,2-4 years,Neurological disorders,1.0715959504502308,1.224703068288476,0.9263796337293518
Male,5-9 years,Neurological disorders,0.6728253398783117,0.780171623576969,0.5684081866428065
Male,10-14 years,Neurological disorders,0.9448978669641512,1.0980617726797606,0.7942810011024573
Male,15-19 years,Neurological disorders,1.7845937593392651,2.0693042364392915,1.531694281834402
Male,20-24 years,Neurological disorders,2.260432266166863,2.606348037041992,1.936765805549575
Male,25-29 years,Neurological disorders,2.4543458035508494,2.8701791596934076,2.0959308682127555
Male,30-34 years,Neurological disorders,2.6800112383640697,3.1185923303238017,2.2789440633672213
Male,35-39 years,Neurological disorders,3.1552999019926515,3.66782984914872,2.7256626582230226
Male,40-44 years,Neurological disorders,4.282192309394143,4.855125269529523,3.7346893928045
Male,45-49 years,Neurological disorders,6.2178015226722225,7.214683540036575,5.496288646835123
Male,50-54 years,Neurological disorders,10.512600191841734,13.916718677177249,8.896125629435806
Male,55-59 years,Neurological disorders,18.888741313259192,27.938867184383984,14.818839311236392
Male,60-64 years,Neurological disorders,37.03570893346914,60.66275906477228,26.612686997490115
Male,65-69 years,Neurological disorders,71.31676192452396,129.35238119387105,47.69506584917521
Male,70-74 years,Neurological disorders,138.90768914972938,243.09962426631745,92.0343645867748
Male,75-79 years,Neurological disorders,292.95466240746407,511.48958630544615,188.55555742637492
Male,80-84 years,Neurological disorders,728.8458093655908,1375.227599960596,407.6403819853421
Male,85-89 years,Neurological disorders,1498.817331083601,3134.1207779629026,732.0613423497455
Male,90-94 years,Neurological disorders,2898.433926916353,6424.484674176997,1177.0318309422084
Male,95+ years,Neurological disorders,5226.710282059776,11609.459126748245,1790.744164878506
Male,<1 year,Other non-communicable diseases,182.7643013355835,211.05850358693195,161.08541857760085
Male,<5 years,Other non-communicable diseases,39.992050853968514,46.810863191014334,35.35643458578503
Male,2-4 years,Other non-communicable diseases,3.735689206187702,4.783479454900963,3.117982225281992
Male,5-9 years,Other non-communicable diseases,1.924173592534867,2.2981663290122274,1.6140709486072256
Male,10-14 years,Other non-communicable diseases,2.0226373661151973,2.3590460175075547,1.741757912044232
Male,15-19 years,Other non-communicable diseases,2.086079068764515,2.50193174909874,1.7291351067790863
Male,20-24 years,Other non-communicable diseases,2.4897970219080303,2.9477303944077544,2.121967905717125
Male,25-29 years,Other non-communicable diseases,3.346745109419102,3.895089368434262,2.8476493131810714
Male,30-34 years,Other non-communicable diseases,4.449758739548815,5.148679562256332,3.7946461763476713
Male,35-39 years,Other non-communicable diseases,6.019156692389481,6.844065588005362,5.26489986305701
Male,40-44 years,Other non-communicable diseases,8.062159960832885,8.986031851028942,7.203925098520864
Male,45-49 years,Other non-communicable diseases,10.592145632148918,11.46115027714605,9.645227334901872
Male,50-54 years,Other non-communicable diseases,15.109330325146026,16.106564163325608,14.086934747672652
Male,55-59 years,Other non-communicable diseases,23.350720877812055,24.56928456272219,22.14526450809426
Male,60-64 years,Other non-communicable diseases,33.447440149136824,34.98538749665162,32.0538237751164
Male,65-69 years,Other non-communicable diseases,45.058689584331766,47.301883671764195,42.79450691125426
Male,70-74 years,Other non-communicable diseases,61.46363978873913,64.61167170113902,58.21028347595203
Male,75-79 years,Other non-communicable diseases,96.65581549464557,103.08409487701395,89.5029750880824
Male,80-84 years,Other non-communicable diseases,164.08098573282274,179.60163816898242,144.5600425903503
Male,85-89 years,Other non-communicable diseases,290.5030559158394,321.5029303761427,239.08098207030804
Male,90-94 years,Other non-communicable diseases,508.29448443865607,570.482826628774,409.1552616766141
Male,95+ years,Other non-communicable diseases,730.9807586404776,867.070906939707,542.0027852208364
Male,<1 year,Skin and subcutaneous diseases,0.3648051593622987,0.4552418588827149,0.2818417175134549
Male,<5 years,Skin and subcutaneous diseases,0.098347438719803,0.1227448427040911,0.0763608090920403
Male,2-4 years,Skin and subcutaneous diseases,0.0233754820312385,0.0294996655923232,0.0184577221492362
Male,5-9 years,Skin and subcutaneous diseases,0.0144551183721735,0.0183506158026985,0.0113047017699823
Male,10-14 years,Skin and subcutaneous diseases,0.0161024512327969,0.0206218306453318,0.0124959213187365
Male,15-19 years,Skin and subcutaneous diseases,0.0278984073502275,0.0365787736926378,0.0209622258253526
Male,20-24 years,Skin and subcutaneous diseases,0.0504732607145316,0.0634169096889742,0.0384662784865806
Male,25-29 years,Skin and subcutaneous diseases,0.1278385719325781,0.158913096864326,0.0972536367814037
Male,30-34 years,Skin and subcutaneous diseases,0.2484905466604825,0.3087590539424485,0.1891173422515895
Male,35-39 years,Skin and subcutaneous diseases,0.4564148813771168,0.5556895936695083,0.3545340898634084
Male,40-44 years,Skin and subcutaneous diseases,0.8107380114446749,0.9990653673620088,0.6330874373979091
Male,45-49 years,Skin and subcutaneous diseases,1.1911931830440978,1.4529107837761288,0.9452386680174596
Male,50-54 years,Skin and subcutaneous diseases,1.7574048613968938,2.0746256637572285,1.4498610587102378
Male,55-59 years,Skin and subcutaneous diseases,2.595679057381627,2.96836573791739,2.2203184307693298
Male,60-64 years,Skin and subcutaneous diseases,3.8643285462267425,4.357261888285774,3.4206308391764937
Male,65-69 years,Skin and subcutaneous diseases,5.2921494213625735,6.036397016721017,4.649383094184916
Male,70-74 years,Skin and subcutaneous diseases,7.731809632547831,8.955400271093218,6.712725268232722
Male,75-79 years,Skin and subcutaneous diseases,11.888205925279726,13.785909340213024,10.38507334392978
Male,80-84 years,Skin and subcutaneous diseases,19.534391999086033,22.92766799792229,16.11993553643437
Male,85-89 years,Skin and subcutaneous diseases,30.49888760157076,36.1140068445964,23.89905099697532
Male,90-94 years,Skin and subcutaneous diseases,49.71596162654865,59.60303653189636,38.015488429662646
Male,95+ years,Skin and subcutaneous diseases,65.59864171782733,81.55035289704239,46.18414829289751
Male,<1 year,Substance use disorders,0.0,0.0,0.0
Male,<5 years,Substance use disorders,0.0,0.0,0.0
Male,2-4 years,Substance use disorders,0.0,0.0,0.0
Male,5-9 years,Substance use disorders,0.0,0.0,0.0
Male,10-14 years,Substance use disorders,0.0,0.0,0.0
Male,15-19 years,Substance use disorders,9.381362374491168,12.839213344763111,6.581649687649513
Male,20-24 years,Substance use disorders,33.04953225513579,42.29450169973634,24.898911256005434
Male,25-29 years,Substance use disorders,60.17616348701444,73.5454250698583,48.20426096788435
Male,30-34 years,Substance use disorders,83.0537279398509,99.72080909653964,67.71358765438575
Male,35-39 years,Substance use disorders,94.75508002407386,113.57263828511844,77.97871580992361
Male,40-44 years,Substance use disorders,98.45575201741168,119.94449181662964,80.4666089474049
Male,45-49 years,Substance use disorders,92.13407780420754,113.43482775459636,75.11578503492629
Male,50-54 years,Substance use disorders,87.76719010064348,109.42931786810094,69.73644202127525
Male,55-59 years,Substance use disorders,85.61876333720421,105.81365008031852,69.02625768557783
Male,60-64 years,Substance use disorders,68.926117601431,84.78068659651491,56.4333938712723
Male,65-69 years,Substance use disorders,48.657097890907494,59.01183656412175,40.480586796576425
Male,70-74 years,Substance use disorders,27.65855218651651,32.25643577579649,23.83237824451053
Male,75-79 years,Substance use disorders,18.054522501998942,20.781270152401632,15.419980463634552
Male,80-84 years,Substance use disorders,14.395596449710904,17.2162313963016,11.723509999475269
Male,85-89 years,Substance use disorders,14.237259967269592,17.231537508378562,10.996946463544424
Male,90-94 years,Substance use disorders,18.41845297042619,22.239907404408832,13.468201193747229
Male,95+ years,Substance use disorders,23.52211039013493,29.714065049171182,15.772957365508113
