cause_id,cause_name,parent_id,level,sex,age,val,upper,lower
526,Digestive diseases,409,2,Female,45-49 years,34570.38434834071,39966.74996146766,29958.999722703276
526,Digestive diseases,409,2,Female,50-54 years,37203.3653703726,43250.73806668276,32100.99835035208
526,Digestive diseases,409,2,Female,55-59 years,40697.201786503065,46014.03109201488,35975.91701429813
526,Digestive diseases,409,2,Female,60-64 years,43552.51094431235,49866.786647967485,38840.97269005699
526,Digestive diseases,409,2,Female,65-69 years,46652.3982322758,52004.182930087794,41914.62768921467
526,Digestive diseases,409,2,Female,70-74 years,48843.37380133336,53835.36916295751,44422.256979365
526,Digestive diseases,409,2,Female,75-79 years,50449.72604553302,55136.938955282945,45400.87897596701
526,Digestive diseases,409,2,Female,80-84 years,51196.45657197635,55797.22445531005,46948.74563083288
526,Digestive diseases,409,2,Female,85-89 years,50675.14313876379,54828.621957584255,46234.87725724168
526,Digestive diseases,409,2,Female,90-94 years,51072.56631601812,55121.30363063643,45966.15923871465
526,Digestive diseases,409,2,Female,95+ years,53033.519945011474,57893.12886016278,48475.79300449352
526,Digestive diseases,409,2,Male,<5 years,374.50407197662,426.12516924449,323.73088863795
526,Digestive diseases,409,2,Male,5-9 years,772.967698454,914.06299038711,647.09375858058
526,Digestive diseases,409,2,Male,10-14 years,1471.6173486786,1726.8301441246,1215.0067847343998
526,Digestive diseases,409,2,Male,15-19 years,8281.57680997188,9589.79047711237,7129.39362752422
526,Digestive diseases,409,2,Male,20-24 years,15177.45491361818,17632.8999276052,12952.67932881137
526,Digestive diseases,409,2,Male,25-29 years,21863.67372245604,25258.00427874058,18863.24239296631
526,Digestive diseases,409,2,Male,30-34 years,27380.47742670801,32172.956855718123,23866.99360434845
526,Digestive diseases,409,2,Male,35-39 years,31185.90321023194,35960.80529972624,27294.01752023221
526,Digestive diseases,409,2,Male,40-44 years,34078.36493652926,39254.02828758564,29924.463713545218
526,Digestive diseases,409,2,Male,45-49 years,36470.57232387478,41700.90239184966,32235.94418980195
526,Digestive diseases,409,2,Male,50-54 years,39066.94548074231,44020.77543206091,34826.92020235693
526,Digestive diseases,409,2,Male,55-59 years,42428.57180419213,47015.86035528756,37902.98012104793
526,Digestive diseases,409,2,Male,60-64 years,44977.71993156942,49996.47748215706,40418.75764596059
526,Digestive diseases,409,2,Male,65-69 years,48290.55864623285,52981.85716777508,43714.95672892631
526,Digestive diseases,409,2,Male,70-74 years,50874.09446164134,55506.48965247236,46667.79274747426
526,Digestive diseases,409,2,Male,75-79 years,52943.19895957804,57690.58732116961,48668.73823667504
526,Digestive diseases,409,2,Male,80-84 years,54108.924457083,58332.19840750359,50083.23185314337
526,Digestive diseases,409,2,Male,85-89 years,53816.18892796396,57947.62318752104,50247.361460652406
526,Digestive diseases,409,2,Male,90-94 years,53931.54850115759,57940.87803293033,50076.59238309895
526,Digestive diseases,409,2,Male,95+ years,55507.47506610036,59514.794675286845,51477.44686919742
542,Neurological disorders,409,2,Both,<5 years,204.62015409338,292.14390657261,124.64829099083
542,Neurological disorders,409,2,Both,5-9 years,11710.80524574287,15924.061728320548,8203.98480432497
542,Neurological disorders,409,2,Both,10-14 years,41079.81318228719,50582.34780789616,33299.527260669696
542,Neurological disorders,409,2,Both,15-19 years,52136.7025750152,64455.394611025054,41738.65177065158
542,Neurological disorders,409,2,Both,20-24 years,54296.6174281718,64666.90345241883,44309.73675026703
542,Neurological disorders,409,2,Both,25-29 years,58967.39764351435,70153.89680444181,49645.81260332421
542,Neurological disorders,409,2,Both,30-34 years,61862.87039606411,74466.01879758194,51476.96337426325
542,Neurological disorders,409,2,Both,35-39 years,62090.91882710609,74002.29353439811,51953.56679498861
542,Neurological disorders,409,2,Both,40-44 years,59346.98821743851,69929.35102790601,49517.04167878603
542,Neurological disorders,409,2,Both,45-49 years,56984.79338280804,68462.33792966788,45516.281671724326
542,Neurological disorders,409,2,Both,50-54 years,55421.373356732685,65748.23852549681,44314.765766303724
542,Neurological disorders,409,2,Both,55-59 years,53592.54306339464,67270.19279901277,43290.79591428072
542,Neurological disorders,409,2,Both,60-64 years,48923.96462453337,60878.91617966908,39696.9380503342
542,Neurological disorders,409,2,Both,65-69 years,44992.886646053645,56005.13004876185,35948.62475972597
542,Neurological disorders,409,2,Both,70-74 years,42230.93253747385,52788.219091383624,33258.73795054276
542,Neurological disorders,409,2,Both,75-79 years,43264.91764737934,53466.948597014765,36361.13451999456
542,Neurological disorders,409,2,Both,80-84 years,44051.72225263222,52876.05538759189,37064.40957783031
542,Neurological disorders,409,2,Both,85-89 years,48804.7223512192,55984.169959965526,41104.1212019189
542,Neurological disorders,409,2,Both,90-94 years,54122.089008671894,62912.83200705373,46336.56249473445
542,Neurological disorders,409,2,Both,95+ years,61592.06543847455,71296.44338455243,53342.35906482843
542,Neurological disorders,409,2,Female,<5 years,201.61798409742,288.08409645596004,121.57366786713
542,Neurological disorders,409,2,Female,5-9 years,13128.689869270698,17727.14387592923,9437.5543709602
542,Neurological disorders,409,2,Female,10-14 years,45667.99576492804,55136.38981631146,37171.96757078252
542,Neurological disorders,409,2,Female,15-19 years,58341.34147609841,69662.50730468916,48346.71818374185
542,Neurological disorders,409,2,Female,20-24 years,61208.51555961898,70957.23417788022,50912.457680631895
542,Neurological disorders,409,2,Female,25-29 years,65655.72965218955,75823.18115608851,56762.20758446735
542,Neurological disorders,409,2,Female,30-34 years,68030.37768216137,79141.50757806389,58929.77015408087
542,Neurological disorders,409,2,Female,35-39 years,68181.32240115452,79223.11088677762,58814.89748407395
542,Neurological disorders,409,2,Female,40-44 years,65758.78679703882,75172.16751275382,55952.877024900816
542,Neurological disorders,409,2,Female,45-49 years,63062.973227903174,74191.8902908882,51862.659312835
542,Neurological disorders,409,2,Female,50-54 years,60888.381981938175,70657.5415818191,50217.234565655046
542,Neurological disorders,409,2,Female,55-59 years,58241.115451378144,70828.8229250336,47972.36955490325
542,Neurological disorders,409,2,Female,60-64 years,52845.072539345994,64628.747886940466,44102.7071088156
542,Neurological disorders,409,2,Female,65-69 years,48728.59470639281,58548.95020827711,39280.79064889464
542,Neurological disorders,409,2,Female,70-74 years,45721.284685262595,55997.462301842905,36306.76843132425
542,Neurological disorders,409,2,Female,75-79 years,46142.852163669726,57066.9519607206,38472.981200289905
542,Neurological disorders,409,2,Female,80-84 years,46593.46306195294,55472.78125070905,39567.07442614339
542,Neurological disorders,409,2,Female,85-89 years,50933.680534129555,58676.69042610879,43067.076401771745
542,Neurological disorders,409,2,Female,90-94 years,55440.39306653893,64580.552232645496,47349.882034488626
542,Neurological disorders,409,2,Female,95+ years,62051.43138272264,71733.53831328762,53001.48397159291
542,Neurological disorders,409,2,Male,<5 years,207.49268751695,297.05342153858,127.59014894676
542,Neurological disorders,409,2,Male,5-9 years,10356.57767083165,14507.796953809171,7032.63593549111
542,Neurological disorders,409,2,Male,10-14 years,36712.83836253209,46502.38400383488,28625.83060547504
542,Neurological disorders,409,2,Male,15-19 years,46224.852935679264,59559.15246707297,35325.44510113055
542,Neurological disorders,409,2,Male,20-24 years,47642.027730910304,59339.218880108114,37285.790565766016
542,Neurological disorders,409,2,Male,25-29 years,52498.66765728995,65187.99699839366,42916.87938390064
542,Neurological disorders,409,2,Male,30-34 years,55848.113734488725,70043.35850010421,43515.042260877315
542,Neurological disorders,409,2,Male,35-39 years,56156.84282201766,70236.4460467867,44755.82445113042
542,Neurological disorders,409,2,Male,40-44 years,53025.72444978728,65451.20221730611,42403.5701236937
542,Neurological disorders,409,2,Male,45-49 years,50918.51583079506,63091.59686322492,38793.147313903006
542,Neurological disorders,409,2,Male,50-54 years,49942.22455151855,61786.8943204814,38569.001912320586
542,Neurological disorders,409,2,Male,55-59 years,48846.433637040696,63439.90062725972,37712.04269602651
542,Neurological disorders,409,2,Male,60-64 years,44808.20316084024,57577.75176082442,35256.08068258102
542,Neurological disorders,409,2,Male,65-69 years,40900.197879285784,52626.95622107128,31905.50724925404
542,Neurological disorders,409,2,Male,70-74 years,38214.772476489874,49347.2371753941,29949.58057437126
542,Neurological disorders,409,2,Male,75-79 years,39800.062199249405,49628.74855676818,32999.78292034863
542,Neurological disorders,409,2,Male,80-84 years,40675.70476293942,49751.07200363135,33431.06992793332
542,Neurological disorders,409,2,Male,85-89 years,45552.80740418083,52536.21941398007,37880.93243659276
542,Neurological disorders,409,2,Male,90-94 years,51567.639716945305,59955.6750465164,44303.01455356323
542,Neurological disorders,409,2,Male,95+ years,60364.50058656799,69404.91479262078,52268.84616473066
558,Mental disorders,409,2,Both,<5 years,2637.91104486697,4318.56185902663,1635.0675894636402
558,Mental disorders,409,2,Both,5-9 years,10219.30952552484,17033.98226320733,7052.818033035161
558,Mental disorders,409,2,Both,10-14 years,17005.66078294327,21454.41718322112,13812.32889893948
558,Mental disorders,409,2,Both,15-19 years,24507.021892462068,33116.926492436214,19774.457166552787
558,Mental disorders,409,2,Both,20-24 years,22065.70314115123,26688.74043733966,18446.28382750659
558,Mental disorders,409,2,Both,25-29 years,21759.143566738458,25904.67331555848,18629.86526908271
558,Mental disorders,409,2,Both,30-34 years,21325.04049468526,25944.63976153673,18227.854135501308
558,Mental disorders,409,2,Both,35-39 years,20888.47021533935,23874.39307098253,18134.25337820569
558,Mental disorders,409,2,Both,40-44 years,20266.99017033943,23248.097906298608,17756.71067739448
558,Mental disorders,409,2,Both,45-49 years,19715.8655344854,22676.46857344866,17241.87607418264
558,Mental disorders,409,2,Both,50-54 years,19178.261805314454,23220.36419918861,16356.56709644844
558,Mental disorders,409,2,Both,55-59 years,18374.82321177319,21707.71846257428,15601.33416676626
558,Mental disorders,409,2,Both,60-64 years,17647.82693141538,20937.56013417005,14691.90503748918
558,Mental disorders,409,2,Both,65-69 years,17084.98536906137,20023.63869422275,14638.62972651186
558,Mental disorders,409,2,Both,70-74 years,16419.85318370238,20508.30128363182,13856.9002553862
558,Mental disorders,409,2,Both,75-79 years,15715.442058643031,18990.008263836768,13274.12916874855
558,Mental disorders,409,2,Both,80-84 years,15111.79478494734,18828.03057071081,12695.232676137
558,Mental disorders,409,2,Both,85-89 years,14880.96844187442,18338.00982973315,12557.51569532485
558,Mental disorders,409,2,Both,90-94 years,14948.80864990855,18446.27797107048,12426.733800418791
558,Mental disorders,409,2,Both,95+ years,15381.577989959069,19032.65168382164,12779.55814337759
558,Mental disorders,409,2,Female,<5 years,1633.7144263670202,2635.56326091849,969.81637843892
558,Mental disorders,409,2,Female,5-9 years,8009.05914965283,15583.12621237189,5152.34232830101
558,Mental disorders,409,2,Female,10-14 years,15415.75557529542,19822.53385797284,12457.89102752428
558,Mental disorders,409,2,Female,15-19 years,26412.925172372143,37292.95417871023,20106.97339782736
558,Mental disorders,409,2,Female,20-24 years,24394.70074941356,30003.01748302121,19882.839167853548
558,Mental disorders,409,2,Female,25-29 years,24128.23898026547,29239.89674342406,20259.71109308043
558,Mental disorders,409,2,Female,30-34 years,23703.27945025255,29520.0773840132,19920.910426053608
558,Mental disorders,409,2,Female,35-39 years,23335.63744659758,27286.937110273717,20099.1790268382
558,Mental disorders,409,2,Female,40-44 years,22661.3023098832,26164.700574501392,19573.33070635327
558,Mental disorders,409,2,Female,45-49 years,22089.89448073379,25803.07995585607,18976.30944663119
558,Mental disorders,409,2,Female,50-54 years,21599.56450320153,26864.790150356537,17950.99855780164
558,Mental disorders,409,2,Female,55-59 years,20737.841593871028,25163.929064827375,17177.66345650753
558,Mental disorders,409,2,Female,60-64 years,19978.43795944437,24024.94043744205,16043.96494100169
558,Mental disorders,409,2,Female,65-69 years,19346.65898473488,23149.46757822253,16224.03237011614
558,Mental disorders,409,2,Female,70-74 years,18530.01172559881,23700.36917269095,15366.53035720527
558,Mental disorders,409,2,Female,75-79 years,17647.09057790411,21691.800866748858,14794.59521139654
558,Mental disorders,409,2,Female,80-84 years,16790.383990447743,20888.73552010094,13826.108397015649
558,Mental disorders,409,2,Female,85-89 years,16343.394687693311,20172.38041586093,13576.8854919076
558,Mental disorders,409,2,Female,90-94 years,16150.34573946162,20149.73025832581,13238.63529188167
558,Mental disorders,409,2,Female,95+ years,16334.407311832188,20388.51976308155,13454.00064671633
558,Mental disorders,409,2,Male,<5 years,3598.74549273388,5994.69690827559,2242.1708585235
558,Mental disorders,409,2,Male,5-9 years,12330.32896730174,18335.09833063114,8687.39430839862
558,Mental disorders,409,2,Male,10-14 years,18518.91268226053,23601.57808771581,14968.54315200267
558,Mental disorders,409,2,Male,15-19 years,22691.05583906636,29324.804054868793,18683.95760076653
558,Mental disorders,409,2,Male,20-24 years,19823.40685811211,23176.889533001948,16869.15720767197
558,Mental disorders,409,2,Male,25-29 years,19467.83408601419,22529.64574937377,16825.95161708371
558,Mental disorders,409,2,Male,30-34 years,19005.703372366588,22324.42728586879,16430.54424680496
558,Mental disorders,409,2,Male,35-39 years,18504.116506937225,20910.95126932369,16122.084987019269
558,Mental disorders,409,2,Male,40-44 years,17906.48579886731,20290.25277838367,15768.1738237064
558,Mental disorders,409,2,Male,45-49 years,17346.48541223101,19568.81558651537,15368.723893707289
558,Mental disorders,409,2,Male,50-54 years,16751.58230036104,19690.79395844584,14619.14361033358
558,Mental disorders,409,2,Male,55-59 years,15962.223625949178,18303.901934686968,13882.9858948716
558,Mental disorders,409,2,Male,60-64 years,15201.518575610173,17702.60888144315,13122.64089985307
558,Mental disorders,409,2,Male,65-69 years,14607.18837543816,16921.3811025428,12829.02047212759
558,Mental disorders,409,2,Male,70-74 years,13991.80750250154,16978.826140119498,12083.24458727765
558,Mental disorders,409,2,Male,75-79 years,13389.856518753451,15883.8248812175,11526.49378145107
558,Mental disorders,409,2,Male,80-84 years,12882.241521688558,15727.14593742843,11071.64985579836
558,Mental disorders,409,2,Male,85-89 years,12647.159527310108,15253.805644318269,10947.6051240523
558,Mental disorders,409,2,Male,90-94 years,12620.61619000074,15071.95216201656,10744.54340162553
558,Mental disorders,409,2,Male,95+ years,12835.32962295836,15420.376214087051,10978.22492560587
626,Musculoskeletal disorders,409,2,Both,<5 years,0.0,0.0,0.0
626,Musculoskeletal disorders,409,2,Both,5-9 years,854.8758344495901,1075.19966594221,658.64049844759
626,Musculoskeletal disorders,409,2,Both,10-14 years,7159.38777387513,7976.84789489897,6462.49499932155
626,Musculoskeletal disorders,409,2,Both,15-19 years,17432.79536732393,19162.68732837146,15742.967281411018
626,Musculoskeletal disorders,409,2,Both,20-24 years,21613.20897495368,23829.25036811169,19604.5860491591
626,Musculoskeletal disorders,409,2,Both,25-29 years,22168.98868705445,24806.87422871932,19790.87418441247
626,Musculoskeletal disorders,409,2,Both,30-34 years,24805.21412102189,27523.786083536823,21968.67187551053
626,Musculoskeletal disorders,409,2,Both,35-39 years,31166.20032382143,34004.53562515293,28300.17343509358
626,Musculoskeletal disorders,409,2,Both,40-44 years,37578.9516990848,40762.43537198803,34221.04708159963
626,Musculoskeletal disorders,409,2,Both,45-49 years,43469.4285216099,47729.81303409704,40235.94617293037
626,Musculoskeletal disorders,409,2,Both,50-54 years,50163.344080948154,53542.54462393453,46396.97305994505
626,Musculoskeletal disorders,409,2,Both,55-59 years,56758.71782678776,60226.8944237958,52919.73050633403
626,Musculoskeletal disorders,409,2,Both,60-64 years,62472.92121087967,66684.61541416934,58742.20732079688
626,Musculoskeletal disorders,409,2,Both,65-69 years,67060.45333406467,70550.4046851763,63441.81942399825
626,Musculoskeletal disorders,409,2,Both,70-74 years,70743.18994943482,74044.35502880737,66864.68966067788
626,Musculoskeletal disorders,409,2,Both,75-79 years,72351.66157373422,76111.0102448024,68711.51222356895
626,Musculoskeletal disorders,409,2,Both,80-84 years,71501.63225174275,75543.76373909769,67341.85356920131
626,Musculoskeletal disorders,409,2,Both,85-89 years,69158.23326564283,73505.44305261454,64631.87744424448
626,Musculoskeletal disorders,409,2,Both,90-94 years,66114.10993700479,69991.27531785933,62500.361830910435
626,Musculoskeletal disorders,409,2,Both,95+ years,64137.19058405196,68369.77913949112,59724.688763641854
626,Musculoskeletal disorders,409,2,Female,<5 years,0.0,0.0,0.0
626,Musculoskeletal disorders,409,2,Female,5-9 years,942.43299716116,1189.92738539075,723.13289155951
626,Musculoskeletal disorders,409,2,Female,10-14 years,8120.200366194941,9040.71399646894,7308.8035856228
626,Musculoskeletal disorders,409,2,Female,15-19 years,19775.63689221555,21731.95569115842,17848.07973291814
626,Musculoskeletal disorders,409,2,Female,20-24 years,24310.71047462572,26773.83135844667,22166.24097548817
626,Musculoskeletal disorders,409,2,Female,25-29 years,24768.501230699792,27630.63318276359,22198.07537646915
626,Musculoskeletal disorders,409,2,Female,30-34 years,27248.73090662461,30192.340773665037,24151.86660522453
626,Musculoskeletal disorders,409,2,Female,35-39 years,33650.91208319556,36656.37178232805,30511.72512166024
626,Musculoskeletal disorders,409,2,Female,40-44 years,40454.80154388933,43844.81148526755,36928.65198089956
626,Musculoskeletal disorders,409,2,Female,45-49 years,47230.9122086704,51323.81066491307,43822.27439721884
626,Musculoskeletal disorders,409,2,Female,50-54 years,54634.22075670621,58197.73239610593,50758.30611851745
626,Musculoskeletal disorders,409,2,Female,55-59 years,61404.42791335261,64958.40168800582,57488.40788435774
626,Musculoskeletal disorders,409,2,Female,60-64 years,67121.96132757279,71219.90024922494,63279.03093463745
626,Musculoskeletal disorders,409,2,Female,65-69 years,71634.04740785349,75369.79336151913,67922.13948669781
626,Musculoskeletal disorders,409,2,Female,70-74 years,74971.16684502803,78583.45450653162,71041.22590980683
626,Musculoskeletal disorders,409,2,Female,75-79 years,75934.1308457802,79774.25910755336,72262.28053803976
626,Musculoskeletal disorders,409,2,Female,80-84 years,74196.82740014986,78396.8605124375,69998.64369303701
626,Musculoskeletal disorders,409,2,Female,85-89 years,70956.80252003172,75425.60697023314,66240.00817257666
626,Musculoskeletal disorders,409,2,Female,90-94 years,67287.47068338736,71199.53028927658,63411.309479946154
626,Musculoskeletal disorders,409,2,Female,95+ years,64906.38178115723,69052.07702988331,60373.109731804805
626,Musculoskeletal disorders,409,2,Male,<5 years,0.0,0.0,0.0
626,Musculoskeletal disorders,409,2,Male,5-9 years,771.24961962404,949.39475272762,597.30915573554
626,Musculoskeletal disorders,409,2,Male,10-14 years,6244.89836078183,6955.30366308478,5664.20295796541
626,Musculoskeletal disorders,409,2,Male,15-19 years,15200.50964614628,16718.106236879208,13722.54799746902
626,Musculoskeletal disorders,409,2,Male,20-24 years,19016.12705234921,20993.18913350364,17136.23026709829
626,Musculoskeletal disorders,409,2,Male,25-29 years,19654.82750025412,22106.840592374698,17455.1760938202
626,Musculoskeletal disorders,409,2,Male,30-34 years,22422.21590438337,25022.86242050587,19649.05677049123
626,Musculoskeletal disorders,409,2,Male,35-39 years,28745.26577464146,31485.63393715912,26080.517746120546
626,Musculoskeletal disorders,409,2,Male,40-44 years,34743.70895097252,37961.0644244078,31539.06906192497
626,Musculoskeletal disorders,409,2,Male,45-49 years,39715.31057271582,43757.97407497517,36677.46705747177
626,Musculoskeletal disorders,409,2,Male,50-54 years,45682.539261416874,49014.37635501228,42154.1948150689
626,Musculoskeletal disorders,409,2,Male,55-59 years,52015.53075908744,55555.3846995323,48182.63920376644
626,Musculoskeletal disorders,409,2,Male,60-64 years,57593.091180401265,61529.32547798316,54135.528164595926
626,Musculoskeletal disorders,409,2,Male,65-69 years,62049.81096393991,65708.58589580403,58536.07185418624
626,Musculoskeletal disorders,409,2,Male,70-74 years,65878.28485451435,69070.69617807004,62247.55939111339
626,Musculoskeletal disorders,409,2,Male,75-79 years,68038.5897839679,71718.81552309604,64702.048693516226
626,Musculoskeletal disorders,409,2,Male,80-84 years,67921.79203916434,72066.27538877055,63625.99589431938
626,Musculoskeletal disorders,409,2,Male,85-89 years,66410.97674901402,70669.42512494234,62257.04732887947
626,Musculoskeletal disorders,409,2,Male,90-94 years,63840.51416852468,67816.78701899851,60237.371931852904
626,Musculoskeletal disorders,409,2,Male,95+ years,62081.67887321341,66520.53989727463,57870.53227542561
640,Other non-communicable diseases,409,2,Both,<5 years,41702.66557347925,47810.04867673528,35819.520275231946
640,Other non-communicable diseases,409,2,Both,5-9 years,50284.203621607216,56730.89397352704,43883.10023433969
640,Other non-communicable diseases,409,2,Both,10-14 years,41143.62582796872,48837.49579209749,35667.22357650367
640,Other non-communicable diseases,409,2,Both,15-19 years,50162.04554918121,56980.322367055494,43989.040269639365
640,Other non-communicable diseases,409,2,Both,20-24 years,59285.93519658063,65092.15947977757,53759.98929304041
640,Other non-communicable diseases,409,2,Both,25-29 years,62452.51290842049,69859.33815572731,57435.58462712902
640,Other non-communicable diseases,409,2,Both,30-34 years,64086.95142237561,70133.64033123075,59308.255966873345
640,Other non-communicable diseases,409,2,Both,35-39 years,67704.82234124298,73407.51360148314,62721.43749453864
640,Other non-communicable diseases,409,2,Both,40-44 years,70524.61286845735,75835.77884512398,65858.4336021362
640,Other non-communicable diseases,409,2,Both,45-49 years,70828.82237272913,75552.11793544763,66783.12391436707
640,Other non-communicable diseases,409,2,Both,50-54 years,69064.13935191382,73919.79435554943,64493.2939378885
640,Other non-communicable diseases,409,2,Both,55-59 years,68799.80407114951,73885.96870198817,64348.7128751943
640,Other non-communicable diseases,409,2,Both,60-64 years,70748.87064487036,74878.29567380539,67056.6998649945
640,Other non-communicable diseases,409,2,Both,65-69 years,73434.54906773075,77454.57455153012,70135.6930272897
640,Other non-communicable diseases,409,2,Both,70-74 years,75992.45362039276,80283.65405966862,72360.89022541452
640,Other non-communicable diseases,409,2,Both,75-79 years,76836.76181398978,79811.37171730849,73392.8091030884
640,Other non-communicable diseases,409,2,Both,80-84 years,77199.31053312574,80177.66748532638,74071.038443832
640,Other non-communicable diseases,409,2,Both,85-89 years,76885.19531667228,80378.90787865763,73316.38698958783
640,Other non-communicable diseases,409,2,Both,90-94 years,76516.98156346829,79617.3603704826,72807.80612468236
640,Other non-communicable diseases,409,2,Both,95+ years,76261.3706170593,79873.72852800321,71909.61638816968
640,Other non-communicable diseases,409,2,Female,<5 years,46840.75698857367,52223.595731728936,41673.44310958915
640,Other non-communicable diseases,409,2,Female,5-9 years,55384.03158680531,61308.958931943904,49499.3378551565
640,Other non-communicable diseases,409,2,Female,10-14 years,52382.19602831073,58854.59938795488,45991.00594652046
640,Other non-communicable diseases,409,2,Female,15-19 years,66832.86685559858,74146.31628922526,59507.746705126
640,Other non-communicable diseases,409,2,Female,20-24 years,76398.28628337801,83171.22144303285,69614.30920708927
640,Other non-communicable diseases,409,2,Female,25-29 years,80232.65726842095,85576.37335599663,74844.15268811178
640,Other non-communicable diseases,409,2,Female,30-34 years,82982.99939790172,88265.20834604248,77946.59579402301
640,Other non-communicable diseases,409,2,Female,35-39 years,87230.14465694141,91705.03494436594,82582.05324337175
640,Other non-communicable diseases,409,2,Female,40-44 years,89343.47289295538,93632.1323307533,84203.16157985623
640,Other non-communicable diseases,409,2,Female,45-49 years,86902.89860299775,91410.15485197032,82744.18225831116
640,Other non-communicable diseases,409,2,Female,50-54 years,79837.3938144118,83544.75128321757,75656.07317376524
640,Other non-communicable diseases,409,2,Female,55-59 years,76086.08136858574,80236.2027887191,72356.11814170757
640,Other non-communicable diseases,409,2,Female,60-64 years,76889.95450036941,80486.53437812683,73715.01405458055
640,Other non-communicable diseases,409,2,Female,65-69 years,78542.37610981488,82249.88795186867,75907.39666445993
640,Other non-communicable diseases,409,2,Female,70-74 years,80413.64157332206,84305.08326977264,77441.64215132341
640,Other non-communicable diseases,409,2,Female,75-79 years,80656.64710762563,83321.5934233815,77619.59373198113
640,Other non-communicable diseases,409,2,Female,80-84 years,80279.89527365672,83157.4564744527,77042.73923475701
640,Other non-communicable diseases,409,2,Female,85-89 years,79469.60993740034,82383.1778957549,75976.19341815823
640,Other non-communicable diseases,409,2,Female,90-94 years,78532.41992521315,81570.09382232862,74888.31630660928
640,Other non-communicable diseases,409,2,Female,95+ years,77761.50608399665,81206.85637072269,73616.1224224889
640,Other non-communicable diseases,409,2,Male,<5 years,36786.4418609492,43609.21629667475,30156.63491128728
640,Other non-communicable diseases,409,2,Male,5-9 years,45413.3364557083,52761.820499577974,38362.661678062985
640,Other non-communicable diseases,409,2,Male,10-14 years,30446.89521819982,38918.973764079754,24781.90566759288
640,Other non-communicable diseases,409,2,Male,15-19 years,34277.89975133781,41666.33511709165,28192.8739749436
640,Other non-communicable diseases,409,2,Male,20-24 years,42810.623629122354,50037.337934923045,36479.03342713956
640,Other non-communicable diseases,409,2,Male,25-29 years,45256.154708535614,55313.38767395901,38703.25572501374
640,Other non-communicable diseases,409,2,Male,30-34 years,45658.9017799468,54593.73672176524,39037.37609478474
640,Other non-communicable diseases,409,2,Male,35-39 years,48680.67308142872,57097.440228894,42189.02086739091
640,Other non-communicable diseases,409,2,Male,40-44 years,51971.47578148811,59410.86251855432,45654.020536254095
640,Other non-communicable diseases,409,2,Male,45-49 years,54786.222401997584,61721.58643489756,49279.67350781917
640,Other non-communicable diseases,409,2,Male,50-54 years,58266.96152338133,64267.980102280984,52326.33308640353
640,Other non-communicable diseases,409,2,Male,55-59 years,61360.645017977986,67694.7968045285,56161.964901962434
640,Other non-communicable diseases,409,2,Male,60-64 years,64302.92811360515,68946.89393162513,59765.72416099567
640,Other non-communicable diseases,409,2,Male,65-69 years,67838.62293536756,71949.03441927754,63769.33515748079
640,Other non-communicable diseases,409,2,Male,70-74 years,70905.23097728292,75903.29395466318,66440.64491941077
640,Other non-communicable diseases,409,2,Male,75-79 years,72237.8557944234,75521.10011535579,68567.87961460595
640,Other non-communicable diseases,409,2,Male,80-84 years,73107.58413664368,76487.55167699106,69451.37148085685
640,Other non-communicable diseases,409,2,Male,85-89 years,72937.58535328566,76668.43284229978,68899.1706578942
640,Other non-communicable diseases,409,2,Male,90-94 years,72611.71019230434,76500.29735167725,68410.53911518371
640,Other non-communicable diseases,409,2,Male,95+ years,72252.55456230156,76513.08225349218,67072.31859155181
653,Skin and subcutaneous diseases,409,2,Both,<5 years,11025.914130120547,11874.50119155291,10287.75477043834
653,Skin and subcutaneous diseases,409,2,Both,5-9 years,10918.09081231223,12769.731481334731,9539.25486197569
653,Skin and subcutaneous diseases,409,2,Both,10-14 years,13047.0872490145,14967.364697808089,11713.82640738155
653,Skin and subcutaneous diseases,409,2,Both,15-19 years,14476.778722615922,15834.283897267378,13316.79158400278
653,Skin and subcutaneous diseases,409,2,Both,20-24 years,9991.22320655375,10961.644688623,9249.93064477797
653,Skin and subcutaneous diseases,409,2,Both,25-29 years,9157.55028311922,10102.34031597304,8411.30893794369
653,Skin and subcutaneous diseases,409,2,Both,30-34 years,9313.21613976837,10407.7377504923,8571.29731841075
653,Skin and subcutaneous diseases,409,2,Both,35-39 years,9550.011172777891,10598.88679559587,8733.51167086312
653,Skin and subcutaneous diseases,409,2,Both,40-44 years,9783.105069635289,10922.39645861146,9019.21899825987
653,Skin and subcutaneous diseases,409,2,Both,45-49 years,10045.83667948653,11198.2891248932,9233.27020235859
653,Skin and subcutaneous diseases,409,2,Both,50-54 years,10709.20863249106,11919.765500140393,9841.60936144274
653,Skin and subcutaneous diseases,409,2,Both,55-59 years,11824.402657420653,13214.95988523364,10713.03014420233
653,Skin and subcutaneous diseases,409,2,Both,60-64 years,13156.68900780316,14581.22419755055,12092.26468502642
653,Skin and subcutaneous diseases,409,2,Both,65-69 years,15513.61590102367,17132.5635561025,14369.31011246982
653,Skin and subcutaneous diseases,409,2,Both,70-74 years,18337.202877105217,20295.871063818573,17174.213815163817
653,Skin and subcutaneous diseases,409,2,Both,75-79 years,20320.77277684476,22189.16992105307,19012.20842116668
653,Skin and subcutaneous diseases,409,2,Both,80-84 years,21798.40602438717,23659.615421204013,20345.47798255219
653,Skin and subcutaneous diseases,409,2,Both,85-89 years,24131.55563262558,25554.36693987036,22878.13159614747
