population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,United States of America,Female,5-9 years,Cardiovascular diseases,Rate,2023,18.04523284986,25.58160615479,12.77309559845
All Population,Incidence,United States of America,Male,10-14 years,Cardiovascular diseases,Rate,2023,24.4040575791,34.01829555993,17.54504678023
All Population,Incidence,United States of America,Female,10-14 years,Cardiovascular diseases,Rate,2023,17.44959725456,23.93359294355,12.40351799246
All Population,Incidence,United States of America,Male,15-19 years,Cardiovascular diseases,Rate,2023,40.95577178205,55.15529173686,29.56388158248
All Population,Incidence,United States of America,Female,15-19 years,Cardiovascular diseases,Rate,2023,24.8579087086,33.03393669507,17.64299699648
All Population,Incidence,United States of America,Male,25-29 years,Cardiovascular diseases,Rate,2023,71.07796722976,87.23369297716,57.715001629709995
All Population,Incidence,United States of America,Female,25-29 years,Cardiovascular diseases,Rate,2023,47.66148924137,59.58452452095,37.464078145319995
All Population,Incidence,United States of America,Male,30-34 years,Cardiovascular diseases,Rate,2023,117.82353038637,139.15929204677,100.46888757750999
All Population,Incidence,United States of America,Female,30-34 years,Cardiovascular diseases,Rate,2023,75.33781988049999,89.48802786847,63.381066223169995
All Population,Incidence,United States of America,Male,35-39 years,Cardiovascular diseases,Rate,2023,197.89327940737002,239.36331458003,166.51615770539
All Population,Incidence,United States of America,Female,35-39 years,Cardiovascular diseases,Rate,2023,119.11693455589,142.97673208824,98.96012012916
All Population,Incidence,United States of America,Male,40-44 years,Cardiovascular diseases,Rate,2023,391.70265663218,438.12342362955,347.61729243524
All Population,Incidence,United States of America,Female,40-44 years,Cardiovascular diseases,Rate,2023,249.16605241938,282.44592700694,220.04915003403002
All Population,Incidence,United States of America,Male,45-49 years,Cardiovascular diseases,Rate,2023,633.69104422078,734.8814221651201,533.304602362
All Population,Incidence,United States of America,Female,45-49 years,Cardiovascular diseases,Rate,2023,371.97244470380997,448.64246977601,303.15873108808
All Population,Incidence,United States of America,Male,50-54 years,Cardiovascular diseases,Rate,2023,1064.19591215456,1183.0462033328702,925.92168690667
All Population,Incidence,United States of America,Female,50-54 years,Cardiovascular diseases,Rate,2023,592.5636533243801,680.6123160831,510.00731793398995
All Population,Incidence,United States of America,Male,55-59 years,Cardiovascular diseases,Rate,2023,1668.96636831424,2023.8918306898402,1382.43386984984
All Population,Incidence,United States of America,Female,55-59 years,Cardiovascular diseases,Rate,2023,906.9348182857999,1116.43137781215,748.8093070830199
All Population,Incidence,United States of America,Male,60-64 years,Cardiovascular diseases,Rate,2023,2706.73540329238,3045.16115700469,2425.9831143604497
All Population,Incidence,United States of America,Female,60-64 years,Cardiovascular diseases,Rate,2023,1636.31579353755,1913.1545542734,1408.02844090481
All Population,Incidence,United States of America,Male,65-69 years,Cardiovascular diseases,Rate,2023,4134.351568142431,4751.17846547152,3650.6563990081004
All Population,Incidence,United States of America,Female,65-69 years,Cardiovascular diseases,Rate,2023,2751.65216910973,3246.61468788877,2324.93533698799
All Population,Incidence,United States of America,Male,70-74 years,Cardiovascular diseases,Rate,2023,5163.5475486928,5820.99488817485,4617.33874903796
All Population,Incidence,United States of America,Female,70-74 years,Cardiovascular diseases,Rate,2023,3823.7121089751495,4382.2400317639695,3346.1908567453
All Population,Incidence,United States of America,Male,75-79 years,Cardiovascular diseases,Rate,2023,5875.24609502693,6978.058858711669,4908.39435124068
All Population,Incidence,United States of America,Female,75-79 years,Cardiovascular diseases,Rate,2023,4841.61867994471,5957.71218303968,3951.23867866837
All Population,Incidence,United States of America,Male,<1 year,Cardiovascular diseases,Rate,2023,38.22560634371,47.83810823101,30.601668626579997
All Population,Incidence,United States of America,Female,<1 year,Cardiovascular diseases,Rate,2023,28.540605287880002,36.62886877209,22.56132879389
All Population,Incidence,United States of America,Male,80-84 years,Cardiovascular diseases,Rate,2023,6945.144737591249,8097.497067649189,5948.172750858001
All Population,Incidence,United States of America,Female,80-84 years,Cardiovascular diseases,Rate,2023,6048.0381696924305,7169.67022132473,5151.0484810136095
All Population,Incidence,United States of America,Male,85-89 years,Cardiovascular diseases,Rate,2023,8327.52522575195,10541.49294077641,6756.38141700196
All Population,Incidence,United States of America,Female,85-89 years,Cardiovascular diseases,Rate,2023,7255.20268652563,9477.48938476262,5687.14408811034
All Population,Incidence,United States of America,Male,90-94 years,Cardiovascular diseases,Rate,2023,9843.243587509689,11716.37426182292,8104.1186533932705
All Population,Incidence,United States of America,Female,90-94 years,Cardiovascular diseases,Rate,2023,8148.86484624059,9640.6172050978,6779.012553612
All Population,Incidence,United States of America,Male,2-4 years,Cardiovascular diseases,Rate,2023,32.22315579304,41.98453141032,24.54235050757
All Population,Incidence,United States of America,Female,2-4 years,Cardiovascular diseases,Rate,2023,24.85748995428,32.97096550014,19.60951275608
All Population,Incidence,United States of America,Male,95+ years,Cardiovascular diseases,Rate,2023,11551.72360295427,14523.594048382018,8986.560603025071
All Population,Incidence,United States of America,Female,95+ years,Cardiovascular diseases,Rate,2023,8961.76369023554,11202.99284067949,6971.070864843031
All Population,Incidence,United States of America,Male,<5 years,Chronic respiratory diseases,Rate,2023,3569.53011555267,5088.65632108673,2351.46396890818
All Population,Incidence,United States of America,Female,<5 years,Chronic respiratory diseases,Rate,2023,2505.2766939786,3641.96477688825,1624.4266994545098
All Population,Incidence,United States of America,Male,0-6 days,Chronic respiratory diseases,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,0-6 days,Chronic respiratory diseases,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,5-9 years,Chronic respiratory diseases,Rate,2023,1344.9360640561601,2340.36112276738,627.19852810938
All Population,Incidence,United States of America,Female,5-9 years,Chronic respiratory diseases,Rate,2023,1040.2710037343,1846.03450901983,512.1747292567701
All Population,Incidence,United States of America,Male,10-14 years,Chronic respiratory diseases,Rate,2023,608.3479365614,1160.25808496895,264.57693609275003
All Population,Incidence,United States of America,Female,10-14 years,Chronic respiratory diseases,Rate,2023,625.46049177353,1195.99965931839,268.06646414676
All Population,Incidence,United States of America,Male,15-19 years,Chronic respiratory diseases,Rate,2023,385.29022355497,722.72124139946,154.30619963805
All Population,Incidence,United States of America,Female,15-19 years,Chronic respiratory diseases,Rate,2023,505.11666885489,885.98863796257,226.52469979646997
All Population,Incidence,United States of America,Male,25-29 years,Chronic respiratory diseases,Rate,2023,330.31815657942,567.52438401267,182.43182834591002
All Population,Incidence,United States of America,Female,25-29 years,Chronic respiratory diseases,Rate,2023,443.71292523427,740.89386767881,249.92363718973
All Population,Incidence,United States of America,Male,30-34 years,Chronic respiratory diseases,Rate,2023,351.15929022089,556.55613292564,201.12757581032
All Population,Incidence,United States of America,Female,30-34 years,Chronic respiratory diseases,Rate,2023,454.19210378644,722.30132883341,256.63914536579
All Population,Incidence,United States of America,Male,35-39 years,Chronic respiratory diseases,Rate,2023,370.53755699903,610.04230639108,213.40440336721002
All Population,Incidence,United States of America,Female,35-39 years,Chronic respiratory diseases,Rate,2023,478.47200897358,780.89871115855,272.88778198182
All Population,Incidence,United States of America,Male,40-44 years,Chronic respiratory diseases,Rate,2023,490.9289640165,758.44918338026,307.38277582151
All Population,Incidence,United States of America,Female,40-44 years,Chronic respiratory diseases,Rate,2023,627.9512751183299,955.80597593941,395.22033550329
All Population,Incidence,United States of America,Male,45-49 years,Chronic respiratory diseases,Rate,2023,665.5639894515799,915.1175972209401,491.04130435448
All Population,Incidence,United States of America,Female,45-49 years,Chronic respiratory diseases,Rate,2023,810.1606825922901,1133.66581993453,575.95579702462
All Population,Incidence,United States of America,Male,50-54 years,Chronic respiratory diseases,Rate,2023,725.85870167018,968.34073496483,562.086589771
All Population,Incidence,United States of America,Female,50-54 years,Chronic respiratory diseases,Rate,2023,832.79918226503,1174.44375785545,617.61021000191
All Population,Incidence,United States of America,Male,55-59 years,Chronic respiratory diseases,Rate,2023,728.61678981788,991.9637971909199,556.1981214853
All Population,Incidence,United States of America,Female,55-59 years,Chronic respiratory diseases,Rate,2023,805.2840568021901,1128.74141774159,584.47988623511
All Population,Incidence,United States of America,Male,60-64 years,Chronic respiratory diseases,Rate,2023,1322.68361711793,1625.6701822465197,1078.61131332359
All Population,Incidence,United States of America,Female,60-64 years,Chronic respiratory diseases,Rate,2023,1345.37233321414,1697.00471270242,1049.36626625395
All Population,Incidence,United States of America,Male,65-69 years,Chronic respiratory diseases,Rate,2023,1949.5536125803999,2371.62978437356,1657.62449052437
All Population,Incidence,United States of America,Female,65-69 years,Chronic respiratory diseases,Rate,2023,1938.0802025131702,2365.07375380578,1617.06938357128
All Population,Incidence,United States of America,Male,70-74 years,Chronic respiratory diseases,Rate,2023,2221.18295761848,2657.50600115305,1791.2313830959401
All Population,Incidence,United States of America,Female,70-74 years,Chronic respiratory diseases,Rate,2023,2107.83867414944,2609.55786329273,1662.9925415108899
All Population,Incidence,United States of America,Male,75-79 years,Chronic respiratory diseases,Rate,2023,2260.9700997313803,2655.8702141420104,1825.8540462847798
All Population,Incidence,United States of America,Female,75-79 years,Chronic respiratory diseases,Rate,2023,1922.9518085776401,2351.58403433527,1482.14266759287
All Population,Incidence,United States of America,Male,<1 year,Chronic respiratory diseases,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,<1 year,Chronic respiratory diseases,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,80-84 years,Chronic respiratory diseases,Rate,2023,2030.9918418414602,2547.19064804571,1567.1062456595703
All Population,Incidence,United States of America,Female,80-84 years,Chronic respiratory diseases,Rate,2023,1536.86187411845,2039.2377898797,1110.15648976417
All Population,Incidence,United States of America,Male,85-89 years,Chronic respiratory diseases,Rate,2023,1832.39820943037,2462.06629593144,1393.0650759697298
All Population,Incidence,United States of America,Female,85-89 years,Chronic respiratory diseases,Rate,2023,1382.7425302925199,1888.3920518753703,1041.70475286039
All Population,Incidence,United States of America,Male,90-94 years,Chronic respiratory diseases,Rate,2023,1772.65710293096,2351.61711786559,1301.63793769755
All Population,Incidence,United States of America,Female,90-94 years,Chronic respiratory diseases,Rate,2023,1417.16676590027,1929.52493611226,1021.29696445595
All Population,Incidence,United States of America,Male,2-4 years,Chronic respiratory diseases,Rate,2023,3589.2200920120904,5565.2550640462105,1978.37488214532
All Population,Incidence,United States of America,Female,2-4 years,Chronic respiratory diseases,Rate,2023,2631.3378464829398,4012.6792266285,1423.2961773911102
All Population,Incidence,United States of America,Male,95+ years,Chronic respiratory diseases,Rate,2023,1839.62997475143,2715.81442313067,1202.04217387081
All Population,Incidence,United States of America,Female,95+ years,Chronic respiratory diseases,Rate,2023,1529.13194997654,2305.66378979731,964.1306946752601
All Population,Incidence,United States of America,Male,<5 years,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,<5 years,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,0-6 days,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,0-6 days,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,5-9 years,Musculoskeletal disorders,Rate,2023,684.35488967399,859.9069811675399,537.40111974462
All Population,Incidence,United States of America,Female,5-9 years,Musculoskeletal disorders,Rate,2023,836.2670230315699,1055.92692479568,648.4345311609
All Population,Incidence,United States of America,Male,10-14 years,Musculoskeletal disorders,Rate,2023,1862.2438470581399,2369.7927845202803,1434.40260871395
All Population,Incidence,United States of America,Female,10-14 years,Musculoskeletal disorders,Rate,2023,2629.92852050176,3337.29520363139,2062.25547090081
All Population,Incidence,United States of America,Male,15-19 years,Musculoskeletal disorders,Rate,2023,2582.3694325175597,3283.14297702054,1951.1016393011
All Population,Incidence,United States of America,Female,15-19 years,Musculoskeletal disorders,Rate,2023,3768.6695355558,4713.90858525749,2945.62786459701
All Population,Incidence,United States of America,Male,25-29 years,Musculoskeletal disorders,Rate,2023,4578.21325468788,5792.715571856101,3506.34098584093
All Population,Incidence,United States of America,Female,25-29 years,Musculoskeletal disorders,Rate,2023,5644.36886893334,7105.934858281319,4264.26834261378
All Population,Incidence,United States of America,Male,30-34 years,Musculoskeletal disorders,Rate,2023,5880.96502173488,7277.32436096637,4587.57489163103
All Population,Incidence,United States of America,Female,30-34 years,Musculoskeletal disorders,Rate,2023,6861.56882916732,8475.43245366532,5346.08877857901
All Population,Incidence,United States of America,Male,35-39 years,Musculoskeletal disorders,Rate,2023,7080.822177907239,8881.20437774305,5645.9487830914595
All Population,Incidence,United States of America,Female,35-39 years,Musculoskeletal disorders,Rate,2023,8127.94961175025,10168.38638614661,6531.95018590854
All Population,Incidence,United States of America,Male,40-44 years,Musculoskeletal disorders,Rate,2023,7845.592651858251,9662.27669790456,6432.2996246679795
All Population,Incidence,United States of America,Female,40-44 years,Musculoskeletal disorders,Rate,2023,9225.91365077322,11283.38175727783,7571.870106430039
All Population,Incidence,United States of America,Male,45-49 years,Musculoskeletal disorders,Rate,2023,8648.65193883004,10320.887257818109,7090.89039663267
All Population,Incidence,United States of America,Female,45-49 years,Musculoskeletal disorders,Rate,2023,10326.80484019468,12319.16281357843,8459.93513920171
All Population,Incidence,United States of America,Male,50-54 years,Musculoskeletal disorders,Rate,2023,9664.263058247929,11884.03677319151,7736.82059287194
All Population,Incidence,United States of America,Female,50-54 years,Musculoskeletal disorders,Rate,2023,11245.47195134253,13776.484795731381,8907.07080743741
All Population,Incidence,United States of America,Male,55-59 years,Musculoskeletal disorders,Rate,2023,10489.72217292562,12624.12072705555,8606.2254713283
All Population,Incidence,United States of America,Female,55-59 years,Musculoskeletal disorders,Rate,2023,11864.97630865828,14262.26205386824,9796.04386416415
All Population,Incidence,United States of America,Male,60-64 years,Musculoskeletal disorders,Rate,2023,10808.6547818592,12650.329036530411,8813.55719552466
All Population,Incidence,United States of America,Female,60-64 years,Musculoskeletal disorders,Rate,2023,12419.81430339357,14577.547622519902,10214.070126886709
All Population,Incidence,United States of America,Male,65-69 years,Musculoskeletal disorders,Rate,2023,11108.67502085999,13223.70312001982,9012.62062668235
All Population,Incidence,United States of America,Female,65-69 years,Musculoskeletal disorders,Rate,2023,13194.47657811345,15953.910951750919,10672.71679474939
All Population,Incidence,United States of America,Male,70-74 years,Musculoskeletal disorders,Rate,2023,11808.31679850655,14254.15868543035,9540.005006515501
All Population,Incidence,United States of America,Female,70-74 years,Musculoskeletal disorders,Rate,2023,14072.343248593319,16958.14565909171,11326.14067150311
All Population,Incidence,United States of America,Male,75-79 years,Musculoskeletal disorders,Rate,2023,11784.405524543059,14314.81966382862,9534.3737698061
All Population,Incidence,United States of America,Female,75-79 years,Musculoskeletal disorders,Rate,2023,13912.88716368764,16844.6504249553,11298.826127544738
All Population,Incidence,United States of America,Male,<1 year,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,<1 year,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,80-84 years,Musculoskeletal disorders,Rate,2023,11265.69730538829,13869.852870479372,8930.70520329383
All Population,Incidence,United States of America,Female,80-84 years,Musculoskeletal disorders,Rate,2023,13417.863033031399,16231.6835147154,10528.6131013646
All Population,Incidence,United States of America,Male,85-89 years,Musculoskeletal disorders,Rate,2023,10203.06059127407,12313.36897411862,8039.86893353376
All Population,Incidence,United States of America,Female,85-89 years,Musculoskeletal disorders,Rate,2023,12325.23156276386,14801.26356741236,10037.520270162931
All Population,Incidence,United States of America,Male,90-94 years,Musculoskeletal disorders,Rate,2023,9251.77323339034,11130.19794898683,7352.20707377478
All Population,Incidence,United States of America,Female,90-94 years,Musculoskeletal disorders,Rate,2023,10667.91614714493,12745.640836032451,8684.88599634281
All Population,Incidence,United States of America,Male,2-4 years,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,2-4 years,Musculoskeletal disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,95+ years,Musculoskeletal disorders,Rate,2023,9018.74811650893,11446.4024387908,6853.70602644191
All Population,Incidence,United States of America,Female,95+ years,Musculoskeletal disorders,Rate,2023,9191.09229313055,11736.06588430917,7094.09315585372
All Population,Incidence,United States of America,Male,<5 years,Other non-communicable diseases,Rate,2023,44529.13871081845,60239.600503881105,30422.33512175969
All Population,Incidence,United States of America,Female,<5 years,Other non-communicable diseases,Rate,2023,50691.97782712336,66012.55962898076,36610.550317730165
All Population,Incidence,United States of America,Male,0-6 days,Other non-communicable diseases,Rate,2023,1362.0722631072902,1585.14683188801,1194.88882828472
All Population,Incidence,United States of America,Female,0-6 days,Other non-communicable diseases,Rate,2023,3003.13373754753,3547.25700287898,2560.89742291285
All Population,Incidence,United States of America,Male,5-9 years,Other non-communicable diseases,Rate,2023,127221.6905911459,158964.7405000469,91780.30161913505
All Population,Incidence,United States of America,Female,5-9 years,Other non-communicable diseases,Rate,2023,132049.7247754045,163916.04654148282,95656.23011332708
All Population,Incidence,United States of America,Male,10-14 years,Other non-communicable diseases,Rate,2023,56152.548193027294,90022.53852218165,31929.530893307663
All Population,Incidence,United States of America,Female,10-14 years,Other non-communicable diseases,Rate,2023,69896.35530201909,101122.07967657287,45248.86438630365
All Population,Incidence,United States of America,Male,15-19 years,Other non-communicable diseases,Rate,2023,50852.87816169707,62621.11975264841,38347.2553118768
All Population,Incidence,United States of America,Female,15-19 years,Other non-communicable diseases,Rate,2023,73594.088141692,86623.5951206752,58944.45581109169
All Population,Incidence,United States of America,Male,25-29 years,Other non-communicable diseases,Rate,2023,55576.13338786596,64882.606328761925,47082.703277216955
All Population,Incidence,United States of America,Female,25-29 years,Other non-communicable diseases,Rate,2023,94228.86813568692,106766.0336812853,81362.44100804874
All Population,Incidence,United States of America,Male,30-34 years,Other non-communicable diseases,Rate,2023,48498.351155411576,57163.843648952505,40377.729755298744
All Population,Incidence,United States of America,Female,30-34 years,Other non-communicable diseases,Rate,2023,93420.5089951202,106316.02513825032,80838.61927688812
All Population,Incidence,United States of America,Male,35-39 years,Other non-communicable diseases,Rate,2023,44153.0162434933,53469.00050611758,34987.01702515482
All Population,Incidence,United States of America,Female,35-39 years,Other non-communicable diseases,Rate,2023,90972.63567274378,104215.03710415777,79785.74133768238
All Population,Incidence,United States of America,Male,40-44 years,Other non-communicable diseases,Rate,2023,40712.52306594321,49413.70876359963,32268.13780308696
All Population,Incidence,United States of America,Female,40-44 years,Other non-communicable diseases,Rate,2023,84485.40261647767,96387.38642378933,72729.94553104814
All Population,Incidence,United States of America,Male,45-49 years,Other non-communicable diseases,Rate,2023,37344.71670781414,45146.14276381946,30127.87407471196
All Population,Incidence,United States of America,Female,45-49 years,Other non-communicable diseases,Rate,2023,70976.42675330116,82347.52702785794,59152.03784880044
All Population,Incidence,United States of America,Male,50-54 years,Other non-communicable diseases,Rate,2023,34327.1128930771,41553.900656921774,28214.977990377272
All Population,Incidence,United States of America,Female,50-54 years,Other non-communicable diseases,Rate,2023,58129.118888081844,68876.06669722256,48592.52135138004
All Population,Incidence,United States of America,Male,55-59 years,Other non-communicable diseases,Rate,2023,32167.71851417982,38504.26090931405,26764.858949498834
All Population,Incidence,United States of America,Female,55-59 years,Other non-communicable diseases,Rate,2023,54685.02670788843,63413.906461752915,46288.63788655977
All Population,Incidence,United States of America,Male,60-64 years,Other non-communicable diseases,Rate,2023,31424.87269169365,37040.3992314989,25542.38531335793
All Population,Incidence,United States of America,Female,60-64 years,Other non-communicable diseases,Rate,2023,52549.82614904174,60932.6219341786,45449.52936178968
All Population,Incidence,United States of America,Male,65-69 years,Other non-communicable diseases,Rate,2023,31721.9915577645,37656.12412782007,26715.427193091728
All Population,Incidence,United States of America,Female,65-69 years,Other non-communicable diseases,Rate,2023,51480.86055784137,58385.82263098816,44721.780743427116
All Population,Incidence,United States of America,Male,70-74 years,Other non-communicable diseases,Rate,2023,31762.878747528663,36840.885770913104,27278.29415305471
All Population,Incidence,United States of America,Female,70-74 years,Other non-communicable diseases,Rate,2023,51563.51507897734,58490.74597619743,45249.98900264366
All Population,Incidence,United States of America,Male,75-79 years,Other non-communicable diseases,Rate,2023,32522.41392170149,37413.4861090049,28149.26994734638
All Population,Incidence,United States of America,Female,75-79 years,Other non-communicable diseases,Rate,2023,53748.466380478734,60320.45799607211,46541.02323125601
All Population,Incidence,United States of America,Male,<1 year,Other non-communicable diseases,Rate,2023,16776.93665518882,17587.57531233088,16139.74569596329
All Population,Incidence,United States of America,Female,<1 year,Other non-communicable diseases,Rate,2023,35495.416932071974,36478.32926733821,34630.57393783469
All Population,Incidence,United States of America,Male,80-84 years,Other non-communicable diseases,Rate,2023,33369.3749257219,38039.67108126839,29225.541922702443
All Population,Incidence,United States of America,Female,80-84 years,Other non-communicable diseases,Rate,2023,55347.09227186833,64091.96693820402,47518.324091316
All Population,Incidence,United States of America,Male,85-89 years,Other non-communicable diseases,Rate,2023,34278.29547652731,39470.0050906361,29691.3934222053
All Population,Incidence,United States of America,Female,85-89 years,Other non-communicable diseases,Rate,2023,56314.72225061259,66404.11408142767,47529.8369675219
All Population,Incidence,United States of America,Male,90-94 years,Other non-communicable diseases,Rate,2023,35120.54927053046,40686.65460172472,30933.14123246233
All Population,Incidence,United States of America,Female,90-94 years,Other non-communicable diseases,Rate,2023,55252.86350188634,65751.4542935289,46495.65638865666
All Population,Incidence,United States of America,Male,2-4 years,Other non-communicable diseases,Rate,2023,64496.594533990814,89274.36757121472,42049.69167045667
All Population,Incidence,United States of America,Female,2-4 years,Other non-communicable diseases,Rate,2023,67931.99123923822,94043.28500224388,45336.23098269643
All Population,Incidence,United States of America,Male,95+ years,Other non-communicable diseases,Rate,2023,35783.21736469685,44701.29912204976,29312.235832345013
All Population,Incidence,United States of America,Female,95+ years,Other non-communicable diseases,Rate,2023,52031.0934672659,66750.27967489527,42303.83153843779
